,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,"Psycho (feat. Ty Dolla $ign)","Post Malone",3553357,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
47,Youngblood,"5 Seconds of Summer",3460988,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
48,"rockstar (feat. 21 Savage)","Post Malone",3425965,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
49,"REEL IT IN",Aminé,3407431,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
50,"God's Plan",Drake,3329209,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
51,Natural,"Imagine Dragons",3219326,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
52,"Always Remember Us This Way","Lady Gaga",3206117,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
53,"Girls Like You (feat. Cardi B)","Maroon 5",3152796,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
54,STARGAZING,"Travis Scott",3143640,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
55,"I Fall Apart","Post Malone",3106517,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,"Beautiful (feat. Camila Cabello)",Bazzi,3049778,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
57,"LOSE IT (feat. Lil Baby)",Quavo,3031573,https://open.spotify.com/track/69PkhA9q3xCWU2CzoZnLAu
58,"Close Friends (Lil Baby & Gunna)","Lil Baby",3009755,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
59,Killshot,Eminem,3002861,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
60,"SLOW DANCING IN THE DARK",Joji,2974553,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
61,"Let It Fly (feat. Travis Scott)","Lil Wayne",2971468,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
62,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2950397,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
63,"Venom - Music From The Motion Picture",Eminem,2933261,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
64,"Sin (feat. Jaden Smith)","Young Thug",2903500,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
65,"Look Alive (feat. Drake)","BlocBoy JB",2871624,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
66,"Nice For What",Drake,2821857,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
67,"Everybody Dies In Their Nightmares",XXXTENTACION,2763085,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
68,YOSEMITE,"Travis Scott",2728734,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
69,"God is a woman","Ariana Grande",2722389,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
70,breathin,"Ariana Grande",2710738,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
71,"BIGGEST ALLEY OOP",Quavo,2691028,https://open.spotify.com/track/6Q36XucqrejMId3RydVhch
72,"lovely (with Khalid)","Billie Eilish",2682890,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,"Promises (with Sam Smith)","Calvin Harris",2666215,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
74,"High Hopes","Panic! At The Disco",2627205,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
75,"RERUN (feat. Travis Scott)",Quavo,2596771,https://open.spotify.com/track/0JYAsQJWIuaYUvZGF1qapT
76,"Love Lies (with Normani)",Khalid,2593607,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
77,"Sweet but Psycho","Ava Max",2552454,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
78,"Let You Love Me","Rita Ora",2509297,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
79,"Electricity (with Dua Lipa)","Silk City",2500161,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
80,"XO Tour Llif3","Lil Uzi Vert",2485549,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
81,"Be Alright","Dean Lewis",2482793,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
82,"no tears left to cry","Ariana Grande",2464607,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
83,"Ric Flair Drip (& Metro Boomin)",Offset,2451010,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
84,"Fine China",Future,2434659,https://open.spotify.com/track/2NRGaA1GyCmTYfm2GRPkUe
85,"Drew Barrymore","Bryce Vine",2414407,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
86,"Te Boté - Remix","Nio Garcia",2392473,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
87,Dedicate,"Lil Wayne",2379766,https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc
88,Hope,XXXTENTACION,2377140,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
89,"Look At Me!",XXXTENTACION,2319515,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
90,"Self Care","Mac Miller",2308508,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
91,"I Like Me Better",Lauv,2275314,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
92,"Plug Walk","Rich The Kid",2259953,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
93,"No Brainer","DJ Khaled",2256731,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
94,"There's No Way (feat. Julia Michaels)",Lauv,2254001,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
95,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2250045,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
96,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2248320,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
97,"Taking A Walk","Trippie Redd",2226420,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
98,Congratulations,"Post Malone",2173587,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
99,Lust,"Lil Skies",2168805,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
100,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",2130407,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
101,OTW,Khalid,2116746,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
102,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",2099533,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
103,"Can't Be Broken","Lil Wayne",2091954,https://open.spotify.com/track/5cGpjfgAvidLy6znwkCxkP
104,"What About Me (feat. Sosamann)","Lil Wayne",2084203,https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM
105,"Mob Ties",Drake,2084009,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
106,"If I'm Lyin, I'm Flyin","Kodak Black",2080930,https://open.spotify.com/track/2uMTscYuCT3BZ0OCzH3MwN
107,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2074723,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
108,Thunderclouds,Sia,2033485,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
109,"HUNCHO DREAMS",Quavo,2030712,https://open.spotify.com/track/7pVzUPjJ83QojsVcOthmxP
110,"Nephew (feat. Lil Pump)",Smokepurpp,2027539,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
111,"The Ringer",Eminem,2014142,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
112,"My Blood","Twenty One Pilots",2007025,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
113,"Young Dumb & Broke",Khalid,2006074,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
114,HUMBLE.,"Kendrick Lamar",1994066,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
115,BEBE,6ix9ine,1993571,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
116,Legends,"Juice WRLD",1980006,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
117,"Shake It Up","Trippie Redd",1976991,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
118,Mine,Bazzi,1965458,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
119,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1964467,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
120,"Murder On My Mind","YNW Melly",1961660,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
121,"Jackie Chan",Tiësto,1960702,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
122,"Candy Paint","Post Malone",1959649,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
123,"Nowadays (feat. Landon Cube)","Lil Skies",1947019,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
124,goosebumps,"Travis Scott",1936207,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
125,JAPAN,"Famous Dex",1928741,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
126,"Vaina Loca",Ozuna,1900389,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
127,"Boo'd Up","Ella Mai",1888039,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
128,"Black & White","Juice WRLD",1876182,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
129,"The Middle",Zedd,1875311,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
130,"I'm Upset",Drake,1865475,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
131,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1831424,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
132,"Ball For Me (feat. Nicki Minaj)","Post Malone",1826902,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
133,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",1824367,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
134,Chlorine,"Twenty One Pilots",1814601,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
135,Location,Khalid,1791440,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
136,"BUTTERFLY EFFECT","Travis Scott",1748088,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
137,"Walk It Talk It",Migos,1746224,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
138,Speechless,"Dan + Shay",1730841,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
139,Thunder,"Imagine Dragons",1725537,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
140,"Bounce Out With That","YBN Nahmir",1715074,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
141,"GIVE IT TO EM (feat. Saweetie)",Quavo,1708703,https://open.spotify.com/track/1kvt3N2KmoSAunaEJNrgNM
142,Heaven,"Kane Brown",1706150,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
143,"Call Out My Name","The Weeknd",1703234,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
144,"Red Roses (feat. Landon Cube)","Lil Skies",1701531,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
145,"Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV)","Lil Baby",1699269,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX
146,Morph,"Twenty One Pilots",1689080,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
147,"I'm a Mess","Bebe Rexha",1688475,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
148,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1687704,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
149,"Life Goes On","Lil Baby",1683524,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
150,Tequila,"Dan + Shay",1683102,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
151,Believer,"Imagine Dragons",1670418,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
152,"Beautiful Crazy","Luke Combs",1668855,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
153,"when the party's over","Billie Eilish",1661688,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
154,"You Say","Lauren Daigle",1660207,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
155,"Head Above Water","Avril Lavigne",1660107,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
156,"Let You Down",NF,1648254,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
157,idontwannabeyouanymore,"Billie Eilish",1646143,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
158,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",1633214,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
159,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1630664,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
160,"Havana (feat. Young Thug)","Camila Cabello",1629727,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
161,Freestyle,"Lil Baby",1621624,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
162,SHINE,Quavo,1615450,https://open.spotify.com/track/1yHdfeCpeKPmSzQdfqHtq8
163,"Magic In The Hamptons (feat. Lil Yachty)","Social House",1601275,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
164,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1600396,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
165,"Bank Account","21 Savage",1597259,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
166,"Famous (feat. Reginae Carter)","Lil Wayne",1591969,https://open.spotify.com/track/05r1GGg1Rhs0RcUg27C82a
167,"CHAMPAGNE ROSÉ (feat. Madonna & Cardi B)",Quavo,1573841,https://open.spotify.com/track/2i4WKnGYntsN4jEvDjkKBE
168,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1572538,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
169,"Not Alike (feat. Royce Da 5'9)",Eminem,1571851,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
170,Silence,Marshmello,1569289,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
171,"Best Part (feat. Daniel Caesar)",H.E.R.,1564413,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
172,"All The Stars (with SZA)","Kendrick Lamar",1553742,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
173,1-800-273-8255,Logic,1551779,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
174,REMEDY,Alesso,1543015,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
175,Fall,Eminem,1542300,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
176,Perfect,"Ed Sheeran",1535645,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
177,Stay,"Post Malone",1533900,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
178,"Multi Millionaire (feat. Lil Uzi Vert)","Lil Pump",1533087,https://open.spotify.com/track/7q8cy4uoA2itYATsKeXhcq
179,"Body (feat. brando)","Loud Luxury",1518402,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
180,SWISH,Tyga,1515195,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
181,"Stir Fry",Migos,1510016,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
182,Betrayed,"Lil Xan",1497225,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
183,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1494355,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
184,Narcos,Migos,1487007,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
185,"KEEP THAT SHIT (feat. Takeoff)",Quavo,1481373,https://open.spotify.com/track/2QApWGconWQE8BjaNfh7ik
186,"Lost In Japan - Remix","Shawn Mendes",1481210,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
187,"YEAH RIGHT",Joji,1475697,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru
188,"Champion (feat. Travis Scott)",NAV,1473996,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
189,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1467343,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
190,NUMB,XXXTENTACION,1466576,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
191,Africa,TOTO,1462576,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
192,"Say You Won't Let Go","James Arthur",1460562,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,"ocean eyes","Billie Eilish",1457937,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
194,"Don’t Matter To Me (with Michael Jackson)",Drake,1455784,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
195,"No Role Modelz","J. Cole",1439926,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
196,"Bodak Yellow","Cardi B",1439804,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
197,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",1435381,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
198,Simple,"Florida Georgia Line",1432891,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
199,"Plain Jane","A$AP Ferg",1427133,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
200,"All Mine","Kanye West",1425075,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
