,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,"Body (feat. brando)","Loud Luxury",4009443,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
38,YOSEMITE,"Travis Scott",3892334,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
39,changes,XXXTENTACION,3863893,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
40,"Jackie Chan",Tiësto,3841535,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
41,"rockstar (feat. 21 Savage)","Post Malone",3828927,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
42,"Look Alive (feat. Drake)","BlocBoy JB",3702339,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
43,"Beautiful (feat. Camila Cabello)",Bazzi,3663842,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
44,"raindrops (an angel cried)","Ariana Grande",3610784,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk
45,"Happy Now",Zedd,3573688,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
46,successful,"Ariana Grande",3502604,https://open.spotify.com/track/5YeHLHDdQ4nKHk81XFWhCU
47,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",3493096,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
48,"better off","Ariana Grande",3428226,https://open.spotify.com/track/3NbTQ8ZbHU6MSEVUFAVCJ9
49,"Mo Bamba","Sheck Wes",3324325,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
50,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",3253183,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
51,"get well soon","Ariana Grande",3223718,https://open.spotify.com/track/7u6DMPznGbpziuEgCE0JGQ
52,"the light is coming (feat. Nicki Minaj)","Ariana Grande",3218403,https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW
53,"I Fall Apart","Post Malone",3214597,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
54,"I'm Upset",Drake,3120281,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
55,SWISH,Tyga,3114066,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
56,"blazed (feat. Pharrell Williams)","Ariana Grande",3087381,https://open.spotify.com/track/4mLkiFppf8Xvem6BSY34qw
57,"Barbie Dreams","Nicki Minaj",3072496,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
58,CAROUSEL,"Travis Scott",3050022,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
59,"Te Boté - Remix","Nio Garcia",3016381,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
60,"WAKE UP","Travis Scott",2947555,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
61,"BUTTERFLY EFFECT","Travis Scott",2946371,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
62,"borderline (feat. Missy Elliott)","Ariana Grande",2870340,https://open.spotify.com/track/4b7mLZQWsy0rLnrMtPA9fQ
63,"Everybody Dies In Their Nightmares",XXXTENTACION,2861016,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
64,"CAN'T SAY","Travis Scott",2845190,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
65,"Ball For Me (feat. Nicki Minaj)","Post Malone",2801995,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
66,"In My Mind",Dynoro,2800948,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
67,"Mob Ties",Drake,2794277,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
68,Rise,"Jonas Blue",2793569,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
69,"Be Alright","Dean Lewis",2760560,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
70,"WORKIN ME",Quavo,2752333,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
71,"lovely (with Khalid)","Billie Eilish",2699423,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
72,"High Hopes","Panic! At The Disco",2677009,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
73,"Love Lies (with Normani)",Khalid,2666851,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
74,"Ric Flair Drip (& Metro Boomin)",Offset,2659142,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
75,"Plug Walk","Rich The Kid",2643048,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
76,"NO BYSTANDERS","Travis Scott",2584325,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
77,"XO Tour Llif3","Lil Uzi Vert",2561141,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
78,"Don’t Matter To Me (with Michael Jackson)",Drake,2549915,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
79,"STOP TRYING TO BE GOD","Travis Scott",2526820,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
80,Natural,"Imagine Dragons",2523147,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
81,OTW,Khalid,2514789,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
82,"I'm a Mess","Bebe Rexha",2498386,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
83,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",2498325,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
84,"R.I.P. SCREW","Travis Scott",2495031,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
85,Hope,XXXTENTACION,2456466,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
86,"Tie Me Down (with Elley Duhé)",Gryffin,2450954,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
87,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2429803,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
88,"Nephew (feat. Lil Pump)",Smokepurpp,2404240,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
89,Tequila,"Dan + Shay",2372396,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
90,"Candy Paint","Post Malone",2372090,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
91,"Look At Me!",XXXTENTACION,2359874,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
92,"Boo'd Up","Ella Mai",2352700,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
93,Mine,Bazzi,2352114,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
94,"5% TINT","Travis Scott",2325277,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
95,Lust,"Lil Skies",2303112,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
96,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2302227,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
97,"Solo (feat. Demi Lovato)","Clean Bandit",2284755,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
98,"Walk It Talk It",Migos,2284522,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
99,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2283627,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
100,JAPAN,"Famous Dex",2230270,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
101,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",2208070,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
102,Legends,"Juice WRLD",2200367,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
103,"All Mine","Kanye West",2187612,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
104,"One Kiss (with Dua Lipa)","Calvin Harris",2167424,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
105,Congratulations,"Post Malone",2155058,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
106,"WHO? WHAT!","Travis Scott",2104258,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
107,"I Like Me Better",Lauv,2077565,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
108,NC-17,"Travis Scott",2077372,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
109,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",2055781,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
110,HOUSTONFORNICATION,"Travis Scott",2045862,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
111,"Nowadays (feat. Landon Cube)","Lil Skies",2045127,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
112,"The Middle",Zedd,2042209,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,"Drew Barrymore","Bryce Vine",2041062,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
114,"Shake It Up","Trippie Redd",2038562,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
115,goosebumps,"Travis Scott",2038313,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
116,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2009217,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
117,Narcos,Migos,1989691,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
118,HUMBLE.,"Kendrick Lamar",1985387,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
119,"Champion (feat. Travis Scott)",NAV,1970178,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
120,"you should see me in a crown","Billie Eilish",1957944,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
121,APESHIT,"The Carters",1953469,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
122,"This Is America","Childish Gambino",1944009,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
123,Nevermind,"Dennis Lloyd",1937081,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
124,"Red Roses (feat. Landon Cube)","Lil Skies",1936748,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
125,"Life Goes On","Lil Baby",1932251,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
126,ASTROTHUNDER,"Travis Scott",1926487,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
127,Thunderclouds,Sia,1921197,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
128,"It's A Slime (feat. Lil Uzi Vert)","Young Thug",1904847,https://open.spotify.com/track/3HxYOwZZHZn5mC1drqPQqR
129,"Call Out My Name","The Weeknd",1902971,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
130,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1900637,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
131,"Playinwitme (feat. Kehlani)",KYLE,1894553,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
132,Heaven,"Kane Brown",1869666,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
133,Noticed,"Lil Mosey",1866858,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
134,"Havana (feat. Young Thug)","Camila Cabello",1863724,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
135,Simple,"Florida Georgia Line",1853490,https://open.spotify.com/track/6fYkv8bGKiZl4Y3LYrFfAZ
136,Stay,"Post Malone",1843360,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
137,Thunder,"Imagine Dragons",1839034,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
138,"Bed (feat. Ariana Grande)","Nicki Minaj",1837874,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
139,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1832534,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
140,Chun-Li,"Nicki Minaj",1826762,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
141,"Dark Knight Dummo","Trippie Redd",1795017,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
142,"Ocean (feat. Khalid)","Martin Garrix",1792104,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
143,SKELETONS,"Travis Scott",1777893,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
144,"Young Dumb & Broke",Khalid,1776841,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
145,"No Rest","Lil Skies",1771635,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
146,Location,Khalid,1756568,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
147,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",1746951,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
148,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1746599,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
149,"Stir Fry",Migos,1746477,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
150,"All The Stars (with SZA)","Kendrick Lamar",1737974,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
151,Believer,"Imagine Dragons",1732212,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
152,"Bank Account","21 Savage",1718944,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
153,idontwannabeyouanymore,"Billie Eilish",1710690,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
154,"Bounce Out With That","YBN Nahmir",1709426,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
155,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1707002,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
156,Paranoid,"Post Malone",1698411,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
157,"Creeping (feat. Rich the Kid)","Lil Skies",1697716,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
158,TATI,6ix9ine,1691445,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
159,Betrayed,"Lil Xan",1689915,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
160,"Rich & Sad","Post Malone",1680957,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
161,NUMB,XXXTENTACION,1665527,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
162,"Side Effects (feat. Emily Warren)","The Chainsmokers",1660170,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
163,"Beautiful Crazy","Luke Combs",1645428,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
164,"Black & White","Juice WRLD",1645288,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
165,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1640668,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
166,"Leave Me Alone","Flipp Dinero",1638689,https://open.spotify.com/track/5vDvBD3ReINP8dXUplj477
167,"Bodak Yellow","Cardi B",1619429,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
168,"ocean eyes","Billie Eilish",1618862,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
169,Connection,OneRepublic,1617090,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
170,"Album of the Year - Freestyle","J. Cole",1611641,https://open.spotify.com/track/6rDaCGqcQB1urhpCrrD599
171,Speechless,"Dan + Shay",1595532,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
172,"Born To Be Yours",Kygo,1590270,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
173,1-800-273-8255,Logic,1589555,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
174,"Magic In The Hamptons (feat. Lil Yachty)","Social House",1588247,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
175,Africa,TOTO,1586537,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
176,FRIENDS,Marshmello,1581113,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
177,"You Make It Easy","Jason Aldean",1568120,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
178,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1561481,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
179,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1551671,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
180,"Plain Jane","A$AP Ferg",1550437,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
181,2002,Anne-Marie,1549181,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
182,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",1547704,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
183,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",1538286,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
184,"Shape of You","Ed Sheeran",1533596,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
185,"Blue Tacoma","Russell Dickerson",1533397,https://open.spotify.com/track/2oPCR02nduYVpj7CTfsA0d
186,KOD,"J. Cole",1527617,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
187,"Let You Down",NF,1524891,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
188,"LAMB TALK",Quavo,1523847,https://open.spotify.com/track/3nmfktGzQJe0B77Ilcce1o
189,"Spoil My Night (feat. Swae Lee)","Post Malone",1491972,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
190,MotorSport,Migos,1483053,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
191,Perfect,"Ed Sheeran",1482209,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
192,"Finest Hour (feat. Abir)","Cash Cash",1475923,https://open.spotify.com/track/0p0ljM6RxgpGt7wthGqBZa
193,"Best Part (feat. Daniel Caesar)",H.E.R.,1469851,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
194,"I Don't Wanna Do This Anymore",XXXTENTACION,1467195,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
195,"Can’t Take A Joke",Drake,1465654,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
196,"No Limit",G-Eazy,1461135,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
197,"Missing My Idols","Trippie Redd",1458903,https://open.spotify.com/track/5HnxL39pSgVVQMLP7WnSfv
198,TOOTIMETOOTIMETOOTIME,"The 1975",1453052,https://open.spotify.com/track/6wvlEKW2qxucJSBXYpMV2P
199,Silence,Marshmello,1435913,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
200,broken,lovelytheband,1432246,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
