,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,"Bounce Out With That","YBN Nahmir",3674491,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
39,"Nowadays (feat. Landon Cube)","Lil Skies",3672404,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
40,Betrayed,"Lil Xan",3628851,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
41,Contra,Logic,3599281,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl
42,"ALONE, PART 3",XXXTENTACION,3556985,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
43,66,"Lil Yachty",3547330,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
44,"Red Roses (feat. Landon Cube)","Lil Skies",3408115,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
45,"Havana (feat. Young Thug)","Camila Cabello",3390549,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
46,Congratulations,"Post Malone",3348139,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
47,"Candy Paint","Post Malone",3319573,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
48,Wait,"Maroon 5",3246557,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
49,"Jocelyn Flores",XXXTENTACION,3192347,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
50,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3169935,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
51,HUMBLE.,"Kendrick Lamar",3144647,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
52,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",3123173,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
53,"Bank Account","21 Savage",3111357,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
54,"Sky Walker (feat. Travis Scott)",Miguel,3110113,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
55,"Floor 555",XXXTENTACION,3100508,https://open.spotify.com/track/6r7ULK6c5CLVvImjTIztl1
56,"LOVE. FEAT. ZACARI.","Kendrick Lamar",3038195,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
57,Midnight,Logic,2992414,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM
58,"SMASH! - feat. PnB Rock",XXXTENTACION,2962666,https://open.spotify.com/track/6rAGFgcGtlIdYxlhDizXNo
59,"Everybody Hates Me","The Chainsmokers",2941318,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
60,"Young Dumb & Broke",Khalid,2931709,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
61,"Let You Down",NF,2910534,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
62,Delicate,"Taylor Swift",2901327,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
63,"before I close my eyes",XXXTENTACION,2899560,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
64,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2893449,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
65,"Plain Jane","A$AP Ferg",2888062,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
66,"No Limit",G-Eazy,2886852,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
67,X,"Nicky Jam",2810756,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
68,MotorSport,Migos,2771217,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
69,Overnight,Logic,2737055,https://open.spotify.com/track/3s3VVLE1kB7Xk2AoJKlGmr
70,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2697013,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
71,"Like I Do","David Guetta",2689897,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
72,Heaven,"Julia Michaels",2660190,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
73,Location,Khalid,2655843,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
74,"Pain = BESTFRIEND - feat. Travis Barker",XXXTENTACION,2645678,https://open.spotify.com/track/4zI04ezdmrN0lT2pHykYrd
75,"Marry Me","Thomas Rhett",2637641,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
76,"X (with 2 Chainz & Saudi)","ScHoolboy Q",2632546,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
77,Perfect,"Ed Sheeran",2632525,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
78,"Bartier Cardi (feat. 21 Savage)","Cardi B",2615447,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
79,1-800-273-8255,Logic,2601218,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
80,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",2570563,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
81,"Remind Me to Forget",Kygo,2564403,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
82,"New Rules","Dua Lipa",2561715,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
83,"love yourself (interlude)",XXXTENTACION,2508095,https://open.spotify.com/track/1Znlc3UZAbSodFaMBjdpsX
84,"Indica Badu",Logic,2506656,https://open.spotify.com/track/0jqBo5RYn008f4ZY8kPewW
85,goosebumps,"Travis Scott",2501438,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
86,Beautiful,Bazzi,2491454,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
87,"Say Something (feat. Chris Stapleton)","Justin Timberlake",2476115,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
88,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2441126,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
89,"I Get the Bag (feat. Migos)","Gucci Mane",2437896,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
90,"BUTTERFLY EFFECT","Travis Scott",2434032,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
91,Paramedic!,"SOB X RBE",2348866,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
92,JAPAN,"Famous Dex",2333941,https://open.spotify.com/track/4lTiuD1DwBKo4L7wqMkD7C
93,Thunder,"Imagine Dragons",2330055,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
94,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",2324386,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
95,"Wizard Of Oz",Logic,2299674,https://open.spotify.com/track/2ycWek3FNNVHBhz2TcnOzZ
96,Unforgettable,"French Montana",2243854,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
97,Wassup,Logic,2239296,https://open.spotify.com/track/5KVciTEfXvpcFHR3RFbtJy
98,Yuck,Logic,2237744,https://open.spotify.com/track/0D5CXSUx8GOCHSY8KWgi9h
99,"Everybody Dies In Their Nightmares",XXXTENTACION,2226562,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
100,"Mad Love","Sean Paul",2189747,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
101,"Outside Today","YoungBoy Never Broke Again",2183642,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
102,"Bodak Yellow","Cardi B",2176853,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
103,"Him & I (with Halsey)",G-Eazy,2171832,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
104,schizophrenia,XXXTENTACION,2161024,https://open.spotify.com/track/5b6zjsBrZCqe6RFycLz2tc
105,Wolves,"Selena Gomez",2145644,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
106,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",2120928,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
107,Silence,Marshmello,2112944,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
108,Heaven,"Kane Brown",2075886,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
109,"BoomTrap Protocol",Logic,2068834,https://open.spotify.com/track/4fZxGiES1FKbNqJPrI4L3s
110,"Sorry Not Sorry","Demi Lovato",2062270,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
111,"Warm It Up",Logic,2051635,https://open.spotify.com/track/3W4JFzOQdo5J2Wgt9DFg24
112,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2045933,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
113,"The Ways (with Swae Lee)",Khalid,2041569,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
114,"Wanted You (feat. Lil Uzi Vert)",NAV,2020297,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
115,BILLY,6ix9ine,2004143,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq
116,Tequila,"Dan + Shay",1999588,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
117,"Go Flex","Post Malone",1969292,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
118,"Sauce It Up","Lil Uzi Vert",1964193,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
119,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled",1963850,https://open.spotify.com/track/1W6wxOOYyJyyok8fqYSZ3m
120,"Rubbin off the Paint","YBN Nahmir",1960361,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
121,"Too Good At Goodbyes","Sam Smith",1956297,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
122,Believer,"Imagine Dragons",1944666,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
123,"Capital Letters","Hailee Steinfeld",1930640,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
124,Amorfoda,"Bad Bunny",1917894,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
125,"123 (with Murda Beatz)",Smokepurpp,1910174,https://open.spotify.com/track/2xCzUIQwX5Y3wEFJnHoc3J
126,Dura,"Daddy Yankee",1903669,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
127,"Shape of You","Ed Sheeran",1897227,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
128,Redbone,"Childish Gambino",1876127,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
129,"Gucci Gang","Lil Pump",1874062,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
130,DNA.,"Kendrick Lamar",1854132,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
131,"State Of Emergency",Logic,1833676,https://open.spotify.com/track/58cvckETahSOG74RP5WE99
132,NBAYOUNGBOAT,"Lil Yachty",1824092,https://open.spotify.com/track/6K2anECyrckidwf5wxS78Q
133,"Love Galore (feat. Travis Scott)",SZA,1799300,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
134,"Sick Boy","The Chainsmokers",1790482,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
135,"River (feat. Ed Sheeran)",Eminem,1789292,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
136,"Bad At Love",Halsey,1787884,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
137,GUMMO,6ix9ine,1782678,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA
138,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,1771128,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
139,"White Iverson","Post Malone",1754360,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
140,"You Make It Easy","Jason Aldean",1752510,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
141,"She Loves Control","Camila Cabello",1752469,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
142,"Slippery (feat. Gucci Mane)",Migos,1751735,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
143,KEKE,6ix9ine,1750337,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK
144,"she ready","Lil Yachty",1737987,https://open.spotify.com/track/2jey6aQoRNao7Ou9ftOXFC
145,"Big Shot (with Travis Scott)","Kendrick Lamar",1731104,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
146,Breathe,"Jax Jones",1725140,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
147,"Losin Control",Russ,1720480,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
148,"Notice Me",Migos,1714386,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
149,"Body Like A Back Road","Sam Hunt",1711038,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
150,Passionfruit,Drake,1666352,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
151,"Feel It Still","Portugal. The Man",1664337,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
152,1950,"King Princess",1663386,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
153,"Say You Won't Let Go","James Arthur",1652874,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
154,"I Like Me Better",Lauv,1650681,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
155,"Done For Me (feat. Kehlani)","Charlie Puth",1646396,https://open.spotify.com/track/76S09sHj7GGMJAtOLjmVQ2
156,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",1634508,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
157,Yours,"Russell Dickerson",1625204,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
158,Nevermind,"Dennis Lloyd",1615066,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
159,"iSpy (feat. Lil Yachty)",KYLE,1594367,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
160,"No Role Modelz","J. Cole",1592959,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
161,"Sober Up",AJR,1581969,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
162,"Tell Me You Love Me","Demi Lovato",1580480,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
163,Unforgettable,"Thomas Rhett",1565326,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
164,"Mask Off",Future,1563947,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
165,"It's A Vibe","2 Chainz",1557507,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
166,"Introduction (instructions)",XXXTENTACION,1551082,https://open.spotify.com/track/2aOPvzjpMwikBgngKcxsA9
167,"One Dance",Drake,1533793,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
168,"Want You Back","5 Seconds of Summer",1525284,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
169,Magnolia,"Playboi Carti",1519594,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
170,"Getting Over You",Lauv,1513421,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
171,"Rewrite The Stars","Zac Efron",1509002,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
172,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1506921,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
173,"Freshman List",NAV,1499691,https://open.spotify.com/track/45pufTUf5x1CWEyXJxGdA6
174,"What Ifs (feat. Lauren Alaina)","Kane Brown",1495790,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
175,"What Lovers Do (feat. SZA)","Maroon 5",1493785,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
176,"This Is Me","Keala Settle",1489713,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
177,"Relationship (feat. Future)","Young Thug",1473271,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
178,"Do I Make You Wanna","Billy Currington",1453603,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
179,Lust,"Lil Skies",1449398,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
180,"Bounce Back","Big Sean",1445872,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
181,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",1438750,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
182,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1430083,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
183,"That's What I Like","Bruno Mars",1429453,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
184,"Love Scars","Trippie Redd",1411272,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
185,"Written in the Sand","Old Dominion",1408833,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
186,"All On Me","Devin Dawson",1408065,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
187,"Look At Me!",XXXTENTACION,1404819,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
188,"Best Part (feat. Daniel Caesar)",H.E.R.,1402859,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
189,"The Race",Tay-K,1400912,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
190,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",1398967,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
191,"Losing Sleep","Chris Young",1398361,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
192,"Solitaire (feat. Migos & Lil Yachty)","Gucci Mane",1395924,https://open.spotify.com/track/3DxZfFYJLwKDJtUwnLEhkL
193,"The Weekend",SZA,1391874,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
194,"Ghostface Killers","21 Savage",1389308,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
195,"do re mi",blackbear,1388053,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
196,"Singles You Up","Jordan Davis",1387876,https://open.spotify.com/track/1HehGmky06OZLM9Vz2PRZL
197,Issues,"Julia Michaels",1384936,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
198,Closer,"The Chainsmokers",1378977,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
199,Attention,"Charlie Puth",1375771,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
200,Personal,HRVY,1374505,https://open.spotify.com/track/1UVuZnfWsGvS9TzZTVIkdv
