,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"44 More",Logic,4224127,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
28,JAPAN,"Famous Dex",4131131,https://open.spotify.com/track/4lTiuD1DwBKo4L7wqMkD7C
29,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,3996243,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
30,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",3945966,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
31,"Finesse - Remix; feat. Cardi B","Bruno Mars",3772995,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
32,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,3772212,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
33,"XO Tour Llif3","Lil Uzi Vert",3763389,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
34,"Nowadays (feat. Landon Cube)","Lil Skies",3718826,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
35,Narcos,Migos,3684987,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
36,IDGAF,"Dua Lipa",3679884,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
37,"Bounce Out With That","YBN Nahmir",3651136,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
38,"Red Roses (feat. Landon Cube)","Lil Skies",3574172,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
39,"going down!",XXXTENTACION,3554858,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
40,"Jocelyn Flores",XXXTENTACION,3498250,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
41,Delicate,"Taylor Swift",3410306,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
42,Congratulations,"Post Malone",3320935,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
43,66,"Lil Yachty",3318258,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
44,X,"Nicky Jam",3310659,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
45,"Candy Paint","Post Malone",3302086,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
46,"Havana (feat. Young Thug)","Camila Cabello",3295249,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
47,Betrayed,"Lil Xan",3195832,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
48,HUMBLE.,"Kendrick Lamar",3095969,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
49,"Bank Account","21 Savage",3045961,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
50,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3024256,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
51,NUMB,XXXTENTACION,2959428,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
52,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2936200,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
53,Hope,XXXTENTACION,2896074,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
54,"Say Amen (Saturday Night)","Panic! At The Disco",2852440,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
55,"LOVE. FEAT. ZACARI.","Kendrick Lamar",2847397,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
56,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",2839121,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
57,"Young Dumb & Broke",Khalid,2825021,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
58,Wait,"Maroon 5",2780666,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
59,"Plain Jane","A$AP Ferg",2773212,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
60,"Like I Do","David Guetta",2747315,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
61,"Let You Down",NF,2746740,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
62,"No Limit",G-Eazy,2742927,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
63,"Sky Walker (feat. Travis Scott)",Miguel,2710584,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
64,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,2707903,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
65,Heaven,"Kane Brown",2676983,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
66,MotorSport,Migos,2658540,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
67,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2612059,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
68,Contra,Logic,2587564,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl
69,"Marry Me","Thomas Rhett",2538950,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
70,Beautiful,Bazzi,2534612,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
71,Location,Khalid,2517075,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
72,"Remind Me to Forget",Kygo,2510497,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
73,"New Rules","Dua Lipa",2493620,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
74,"Bartier Cardi (feat. 21 Savage)","Cardi B",2491100,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
75,Perfect,"Ed Sheeran",2481963,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
76,"Say Something (feat. Chris Stapleton)","Justin Timberlake",2467099,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
77,1-800-273-8255,Logic,2464860,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
78,"infinity (888) - feat. Joey Bada$$",XXXTENTACION,2446812,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
79,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",2446111,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
80,Nevermind,"Dennis Lloyd",2435044,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
81,goosebumps,"Travis Scott",2420978,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
82,"I Get the Bag (feat. Migos)","Gucci Mane",2370991,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
83,"X (with 2 Chainz & Saudi)","ScHoolboy Q",2350443,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
84,"BUTTERFLY EFFECT","Travis Scott",2343177,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
85,Tequila,"Dan + Shay",2341933,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
86,"Everybody Dies In Their Nightmares",XXXTENTACION,2328472,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,"Mad Love","Sean Paul",2326267,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
88,"Everybody Hates Me","The Chainsmokers",2317605,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
89,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2311001,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
90,Heaven,"Julia Michaels",2276125,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
91,Thunder,"Imagine Dragons",2275394,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
92,"Rover 2.0","BlocBoy JB",2272215,https://open.spotify.com/track/7sB2rmolvEt77KFPCraSNc
93,"You Make It Easy","Jason Aldean",2223345,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
94,Paramedic!,"SOB X RBE",2219393,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
95,"$$$ - with Matt Ox",XXXTENTACION,2215823,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF
96,Unforgettable,"French Montana",2201388,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
97,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",2199402,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
98,1950,"King Princess",2188406,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
99,"Outside Today","YoungBoy Never Broke Again",2176444,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
100,"Sorry Not Sorry","Demi Lovato",2116412,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
101,Midnight,Logic,2090357,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM
102,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",2062263,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
103,Silence,Marshmello,2048575,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
104,Wolves,"Selena Gomez",2046027,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
105,"Bodak Yellow","Cardi B",2042593,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
106,"Him & I (with Halsey)",G-Eazy,2032501,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
107,BILLY,6ix9ine,2024462,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq
108,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2007804,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
109,"Rubbin off the Paint","YBN Nahmir",1983911,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
110,"Wanted You (feat. Lil Uzi Vert)",NAV,1972255,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
111,Believer,"Imagine Dragons",1936766,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
112,"Go Flex","Post Malone",1936630,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
113,"Sauce It Up","Lil Uzi Vert",1917118,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
114,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",1915467,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
115,"Too Good At Goodbyes","Sam Smith",1884495,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
116,"Shape of You","Ed Sheeran",1871871,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
117,"123 (with Murda Beatz)",Smokepurpp,1855484,https://open.spotify.com/track/2xCzUIQwX5Y3wEFJnHoc3J
118,Dura,"Daddy Yankee",1853563,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
119,"Color Blind",Diplo,1842427,https://open.spotify.com/track/7thTA3hqO2MgOlzo0rPInX
120,Redbone,"Childish Gambino",1821960,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
121,Amorfoda,"Bad Bunny",1820110,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
122,DNA.,"Kendrick Lamar",1816640,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
123,"ALONE, PART 3",XXXTENTACION,1813748,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
124,"The Ways (with Swae Lee)",Khalid,1809067,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
125,"Love Galore (feat. Travis Scott)",SZA,1801703,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
126,"Gucci Gang","Lil Pump",1794034,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
127,Overnight,Logic,1792197,https://open.spotify.com/track/3s3VVLE1kB7Xk2AoJKlGmr
128,"White Iverson","Post Malone",1751499,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
129,GUMMO,6ix9ine,1743159,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA
130,"Slippery (feat. Gucci Mane)",Migos,1732904,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
131,"Body Like A Back Road","Sam Hunt",1725640,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
132,"Bad At Love",Halsey,1723511,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
133,"Losin Control",Russ,1713146,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
134,"Wish (feat. Trippie Redd)",Diplo,1707209,https://open.spotify.com/track/0HriJqzc3lu73JzL2pS1sD
135,KEKE,6ix9ine,1674604,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK
136,"I Like Me Better",Lauv,1674493,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
137,"Notice Me",Migos,1653079,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
138,"Say You Won't Let Go","James Arthur",1647953,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,Passionfruit,Drake,1643974,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
140,"Feel It Still","Portugal. The Man",1631027,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
141,"Indica Badu",Logic,1630917,https://open.spotify.com/track/0jqBo5RYn008f4ZY8kPewW
142,"River (feat. Ed Sheeran)",Eminem,1630113,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
143,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled",1627313,https://open.spotify.com/track/1W6wxOOYyJyyok8fqYSZ3m
144,Breathe,"Jax Jones",1622535,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
145,"before I close my eyes",XXXTENTACION,1618397,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
146,"Capital Letters","Hailee Steinfeld",1615518,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
147,"No Role Modelz","J. Cole",1596074,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
148,"Sober Up",AJR,1594982,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
149,"Big Shot (with Travis Scott)","Kendrick Lamar",1587322,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
150,"Tell Me You Love Me","Demi Lovato",1570913,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
151,"iSpy (feat. Lil Yachty)",KYLE,1555056,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
152,"It's A Vibe","2 Chainz",1551396,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
153,"Mask Off",Future,1550796,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
154,"One Dance",Drake,1549923,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
155,"SMASH! - feat. PnB Rock",XXXTENTACION,1534994,https://open.spotify.com/track/6rAGFgcGtlIdYxlhDizXNo
156,"Floor 555",XXXTENTACION,1507599,https://open.spotify.com/track/6r7ULK6c5CLVvImjTIztl1
157,Yours,"Russell Dickerson",1501023,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
158,Wassup,Logic,1499616,https://open.spotify.com/track/5KVciTEfXvpcFHR3RFbtJy
159,NBAYOUNGBOAT,"Lil Yachty",1496755,https://open.spotify.com/track/6K2anECyrckidwf5wxS78Q
160,"Rewrite The Stars","Zac Efron",1494786,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
161,"Relationship (feat. Future)","Young Thug",1494445,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
162,Magnolia,"Playboi Carti",1494302,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
163,Unforgettable,"Thomas Rhett",1493302,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
164,"All On Me","Devin Dawson",1477893,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
165,"When It Rains It Pours","Luke Combs",1476963,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
166,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1473574,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
167,"What Ifs (feat. Lauren Alaina)","Kane Brown",1462629,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
168,Lust,"Lil Skies",1455684,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
169,Yuck,Logic,1455383,https://open.spotify.com/track/0D5CXSUx8GOCHSY8KWgi9h
170,"This Is Me","Keala Settle",1445332,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
171,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1439420,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
172,"That's What I Like","Bruno Mars",1434380,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
173,"One Number Away","Luke Combs",1431133,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
174,"Bounce Back","Big Sean",1426871,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
175,"Singles You Up","Jordan Davis",1426424,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
176,"What Lovers Do (feat. SZA)","Maroon 5",1423462,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
177,"she ready","Lil Yachty",1422989,https://open.spotify.com/track/2jey6aQoRNao7Ou9ftOXFC
178,"Love Scars","Trippie Redd",1410803,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
179,"The Race",Tay-K,1404833,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
180,"(Fuck A) Silver Lining","Panic! At The Disco",1402892,https://open.spotify.com/track/7g58rb2dFDCvcmLBwpHR9F
181,"Best Part (feat. Daniel Caesar)",H.E.R.,1399885,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
182,"Me Niego (feat. Ozuna & Wisin)",Reik,1399870,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
183,"Home With You","Madison Beer",1385580,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX
184,"Wizard Of Oz",Logic,1383682,https://open.spotify.com/track/2ycWek3FNNVHBhz2TcnOzZ
185,"Do I Make You Wanna","Billy Currington",1379038,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
186,Attention,"Charlie Puth",1377277,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
187,Closer,"The Chainsmokers",1376989,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
188,"Written in the Sand","Old Dominion",1373221,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
189,"do re mi",blackbear,1372618,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
190,Africa,TOTO,1367649,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
191,"Look At Me!",XXXTENTACION,1367579,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
192,"Fake Love",Drake,1365140,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
193,Saved,Khalid,1358767,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
194,"Whatever It Takes","Imagine Dragons",1355503,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
195,"The Weekend",SZA,1350336,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
196,"Getting Over You",Lauv,1339453,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
197,"Strip That Down","Liam Payne",1339335,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
198,"Get You (feat. Kali Uchis)","Daniel Caesar",1338717,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
199,"Broken Halos","Chris Stapleton",1337451,https://open.spotify.com/track/06gD2ZtK3Dzc1BYqWExQJJ
200,Sensualidad,"Bad Bunny",1330946,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
