,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,rockstar,"Post Malone",4967066,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
23,FRIENDS,Marshmello,4834217,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
24,"Wasted Times","The Weeknd",4824727,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
25,"Stir Fry",Migos,4811073,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
26,"I Fall Apart","Post Malone",4778198,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
27,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",4639166,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
28,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4613518,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
29,"I Do (feat. SZA)","Cardi B",4604966,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
30,"Bartier Cardi (feat. 21 Savage)","Cardi B",4362592,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
31,Chun-Li,"Nicki Minaj",4343300,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
32,Esskeetit,"Lil Pump",4290291,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
33,"Playinwitme (feat. Kehlani)",KYLE,4163111,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
34,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,4132416,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
35,"Drip (feat. Migos)","Cardi B",4119670,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
36,Nevermind,"Dennis Lloyd",4093782,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,"In My Blood","Shawn Mendes",3954705,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
38,Delicate,"Taylor Swift",3951166,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
39,"Try Me","The Weeknd",3884201,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
40,"Let Me",ZAYN,3864060,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
41,"Bodak Yellow","Cardi B",3819503,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
42,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",3795828,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
43,Everyday,Logic,3751893,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
44,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,3713018,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
45,"Ring (feat. Kehlani)","Cardi B",3611508,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
46,changes,XXXTENTACION,3412683,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
47,"Red Roses (feat. Landon Cube)","Lil Skies",3407112,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
48,"XO Tour Llif3","Lil Uzi Vert",3384310,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
49,"Best Life (feat. Chance The Rapper)","Cardi B",3363353,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
50,IDGAF,"Dua Lipa",3293286,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
51,Bickenhead,"Cardi B",3247223,https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd
52,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",3229817,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
53,X,"Nicky Jam",3206919,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
54,"Pray For Me (with Kendrick Lamar)","The Weeknd",3128607,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
55,"Guatemala (feat. Slim Jxmmi) - From Swaecation","Rae Sremmurd",3086348,https://open.spotify.com/track/6sTDhYVVXU3HSDuG7mBLRU
56,Beautiful,Bazzi,2992511,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
57,"Candy Paint","Post Malone",2976240,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
58,"Jocelyn Flores",XXXTENTACION,2959558,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
59,Congratulations,"Post Malone",2951187,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
60,HUMBLE.,"Kendrick Lamar",2923762,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
61,"Bounce Out With That","YBN Nahmir",2921339,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
62,"Marry Me","Thomas Rhett",2837125,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
63,"Remind Me to Forget",Kygo,2821129,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
64,"Nowadays (feat. Landon Cube)","Lil Skies",2812530,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
65,"Never Be the Same","Camila Cabello",2793604,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
66,"Like I Do","David Guetta",2782643,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
67,Tequila,"Dan + Shay",2780539,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
68,"Get Up 10","Cardi B",2706717,https://open.spotify.com/track/7p2ewixAShLpjDZrnzZK7c
69,"Anybody (feat. Nicki Minaj)","Young Thug",2677456,https://open.spotify.com/track/5I30ByMf5nhgbSokY1EZiN
70,"LOVE. FEAT. ZACARI.","Kendrick Lamar",2676578,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
71,"Thru Your Phone","Cardi B",2671338,https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt
72,1950,"King Princess",2669123,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
73,"A$AP Forever (feat. Moby)","A$AP Rocky",2667519,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
74,"Bank Account","21 Savage",2632058,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
75,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2615694,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
76,"Havana (feat. Young Thug)","Camila Cabello",2609833,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
77,"Plain Jane","A$AP Ferg",2594038,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
78,"Say Something (feat. Chris Stapleton)","Justin Timberlake",2586144,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
79,"Young Dumb & Broke",Khalid,2556253,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
80,"Hurt You","The Weeknd",2552046,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
81,Betrayed,"Lil Xan",2522213,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
82,"I Wanna Know (feat. Bea Miller)",NOTD,2520878,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
83,"Money Bag","Cardi B",2492000,https://open.spotify.com/track/1vBeIXlzbAieGoDqInav5j
84,"You Make It Easy","Jason Aldean",2463481,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
85,MotorSport,Migos,2441850,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
86,"Sky Walker (feat. Travis Scott)",Miguel,2440435,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
87,"No Limit",G-Eazy,2407941,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
88,"Finesse - Remix; feat. Cardi B","Bruno Mars",2397742,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
89,"I Was Never There","The Weeknd",2397187,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
90,"44 More",Logic,2392480,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
91,goosebumps,"Travis Scott",2360329,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2358412,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
93,"Outside Today","YoungBoy Never Broke Again",2345011,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
94,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2342585,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
95,Location,Khalid,2337388,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
96,GOTTI,6ix9ine,2328592,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
97,"Let You Down",NF,2314222,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
98,"She Bad","Cardi B",2290238,https://open.spotify.com/track/0CfmNX2TXk7yoJqHJiixnp
99,"Lost In Japan","Shawn Mendes",2282063,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
100,1-800-273-8255,Logic,2279850,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
101,Privilege,"The Weeknd",2272244,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
102,"I Get the Bag (feat. Migos)","Gucci Mane",2227645,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
103,"BUTTERFLY EFFECT","Travis Scott",2203071,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
104,Heaven,"Kane Brown",2189362,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
105,"New Rules","Dua Lipa",2184636,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
106,"Pineapple (feat. Gucci Mane & Quavo)","Ty Dolla $ign",2163586,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
107,66,"Lil Yachty",2151461,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
108,Perfect,"Ed Sheeran",2142855,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
109,Unforgettable,"French Montana",2136484,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
110,Thunder,"Imagine Dragons",2070478,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
111,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2039850,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
112,Narcos,Migos,2021924,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
113,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2015643,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
114,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",1989330,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
115,"Chasing Fire",Lauv,1981750,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
116,"Wanted You (feat. Lil Uzi Vert)",NAV,1958151,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
117,Silence,Marshmello,1952051,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
118,"Everybody Dies In Their Nightmares",XXXTENTACION,1936909,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
119,"Bad Company (feat. BlocBoy JB)","A$AP Rocky",1924861,https://open.spotify.com/track/3ZYwSDF9knZI0RVlKR4PHC
120,"Mad Love","Sean Paul",1924819,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
121,Paramedic!,"SOB X RBE",1915656,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
122,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1907575,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
123,"Go Flex","Post Malone",1893351,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
124,DNA.,"Kendrick Lamar",1881344,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
125,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",1872809,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
126,"Rubbin off the Paint","YBN Nahmir",1853334,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
127,"X (with 2 Chainz & Saudi)","ScHoolboy Q",1823635,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
128,Believer,"Imagine Dragons",1821021,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
129,"Sorry Not Sorry","Demi Lovato",1799378,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
130,123,Smokepurpp,1796062,https://open.spotify.com/track/54VL6lP6JX06QIbdEkpvTN
131,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1788029,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
132,Passionfruit,Drake,1781815,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
133,"Shape of You","Ed Sheeran",1759918,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
134,Wolves,"Selena Gomez",1752359,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
135,"Most People Are Good","Luke Bryan",1736888,https://open.spotify.com/track/79LAFAkR1ATb4iIQvZuCL0
136,BILLY,6ix9ine,1734487,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
137,"White Iverson","Post Malone",1718819,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
138,Dura,"Daddy Yankee",1709530,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
139,"Body Like A Back Road","Sam Hunt",1708295,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
140,Flames,"David Guetta",1703496,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
141,Redbone,"Childish Gambino",1684255,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
142,"Love Galore (feat. Travis Scott)",SZA,1678096,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
143,"Him & I (with Halsey)",G-Eazy,1676972,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
144,"Home With You","Madison Beer",1675502,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX
145,"Losin Control",Russ,1663408,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
146,"No Role Modelz","J. Cole",1660855,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
147,"Everybody Hates Me","The Chainsmokers",1659420,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
148,"Rewrite The Stars","Zac Efron",1655388,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
149,"I Like Me Better",Lauv,1649537,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
150,Youngblood,"5 Seconds of Summer",1641850,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
151,"Too Good At Goodbyes","Sam Smith",1622537,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
152,"One Dance",Drake,1609011,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
153,"This Is Me","Keala Settle",1602743,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
154,"Sober Up",AJR,1599447,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
155,"Feel It Still","Portugal. The Man",1579481,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
156,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1576167,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
157,"Singles You Up","Jordan Davis",1564448,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
158,"Slippery (feat. Gucci Mane)",Migos,1542108,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
159,GUMMO,6ix9ine,1541064,https://open.spotify.com/track/4HbiCvH1R7mVOJ7KY7JQBD
160,"Aries (YuGo) (feat. Pharrell & Station Wagon P)","Mike WiLL Made-It",1539118,https://open.spotify.com/track/59LUh4amaXhgrWh6mWKbCn
161,"Te Boté - Remix","Nio Garcia",1538094,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
162,"Best Part (feat. Daniel Caesar)",H.E.R.,1535042,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
163,Hope,XXXTENTACION,1524402,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
164,"Bad At Love",Halsey,1520683,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
165,"All On Me","Devin Dawson",1519998,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
166,"It's A Vibe","2 Chainz",1518056,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
167,"Written in the Sand","Old Dominion",1515266,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
168,"Sauce It Up","Lil Uzi Vert",1513630,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
169,"Say You Won't Let Go","James Arthur",1510019,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
170,"Gucci Gang","Lil Pump",1507647,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
171,OKRA,"Tyler, The Creator",1490101,https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh
172,"Do I Make You Wanna","Billy Currington",1479831,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
173,"Mask Off",Future,1474396,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
174,"Get You (feat. Kali Uchis)","Daniel Caesar",1472201,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
175,"Whatever It Takes","Imagine Dragons",1470330,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
176,"What Ifs (feat. Lauren Alaina)","Kane Brown",1468643,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
177,"Relationship (feat. Future)","Young Thug",1461051,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
178,"When It Rains It Pours","Luke Combs",1453507,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
179,"iSpy (feat. Lil Yachty)",KYLE,1439217,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
180,"Rover 2.0","BlocBoy JB",1436548,https://open.spotify.com/track/7sB2rmolvEt77KFPCraSNc
181,NUMB,XXXTENTACION,1432735,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
182,"September - Recorded at The Tracking Room Nashville","Taylor Swift",1430234,https://open.spotify.com/track/5eGX87IiKsGuzS3iw4CfCX
183,"Tell Me You Love Me","Demi Lovato",1428868,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
184,3:15,Bazzi,1428611,https://open.spotify.com/track/6pmZMP2ET1OJi5rKfLO8jD
185,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1427758,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
186,Lust,"Lil Skies",1413260,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
187,Yours,"Russell Dickerson",1407589,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
188,Unforgettable,"Thomas Rhett",1407180,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
189,Africa,TOTO,1399615,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
190,Starboy,"The Weeknd",1395993,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
191,"Fake Love",Drake,1395345,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
192,"Creeping (feat. Rich the Kid)","Lil Skies",1384591,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
193,Alien,"Sabrina Carpenter",1379401,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP
194,"Mr. Brightside","The Killers",1374288,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
195,Magnolia,"Playboi Carti",1368199,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
196,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,1360505,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
197,"Bounce Back","Big Sean",1355666,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
198,KEKE,6ix9ine,1353027,https://open.spotify.com/track/14PlDNjNh3pXyHXzkhX8n5
199,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",1347287,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
200,"Say Amen (Saturday Night)","Panic! At The Disco",1339249,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
