,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"No Limit",G-Eazy,4602359,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
25,"Havana (feat. Young Thug)","Camila Cabello",4557206,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
26,"Let You Down",NF,4453188,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
27,"Sky Walker (feat. Travis Scott)",Miguel,4405218,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
28,Betrayed,"Lil Xan",4403613,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
29,FRIENDS,Marshmello,4319252,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
30,"XO Tour Llif3","Lil Uzi Vert",4254881,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
31,MotorSport,Migos,4248481,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
32,"Him & I (with Halsey)",G-Eazy,4134072,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
33,"Candy Paint","Post Malone",4124515,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
34,IDGAF,"Dua Lipa",4112523,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
35,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",3948622,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
36,"Plain Jane","A$AP Ferg",3909147,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
37,"Opps (with Yugen Blakrok)","Vince Staples",3874503,https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI
38,HUMBLE.,"Kendrick Lamar",3827245,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
39,"Say Something (feat. Chris Stapleton)","Justin Timberlake",3768123,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
40,"Walk It Talk It",Migos,3716183,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
41,"Bank Account","21 Savage",3715475,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
42,"Nowadays (feat. Landon Cube)","Lil Skies",3611784,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
43,Congratulations,"Post Malone",3588450,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
44,Perfect,"Ed Sheeran",3546133,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
45,"I Am","Jorja Smith",3544560,https://open.spotify.com/track/0DJBgBiYeSn6n1AXAkFVE8
46,"Young Dumb & Broke",Khalid,3536160,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
47,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",3506495,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
48,"River (feat. Ed Sheeran)",Eminem,3385987,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
49,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",3268119,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
50,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3262837,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
51,"Bounce Out With That","YBN Nahmir",3242463,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
52,"Bloody Waters (with Anderson .Paak & James Blake)",Ab-Soul,3128460,https://open.spotify.com/track/4KXwFI9pgJLpUIAc9oSL8j
53,"Bodak Yellow","Cardi B",3125250,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
54,"Wanted You (feat. Lil Uzi Vert)",NAV,3117545,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
55,"New Rules","Dua Lipa",3101645,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
56,"Rewrite The Stars","Zac Efron",3061427,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
57,"I Get the Bag (feat. Migos)","Gucci Mane",3037827,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
58,1-800-273-8255,Logic,3012629,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
59,"Sick Boy","The Chainsmokers",3010297,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
60,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2959230,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
61,Location,Khalid,2925520,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
62,Wolves,"Selena Gomez",2911457,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
63,"Jocelyn Flores",XXXTENTACION,2861974,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
64,goosebumps,"Travis Scott",2850923,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
65,"Too Good At Goodbyes","Sam Smith",2820712,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
66,"Gucci Gang","Lil Pump",2764199,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
67,Thunder,"Imagine Dragons",2705755,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
68,"Capital Letters","Hailee Steinfeld",2686972,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
69,"BUTTERFLY EFFECT","Travis Scott",2685396,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
70,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2685071,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
71,"Red Roses (feat. Landon Cube)","Lil Skies",2660818,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
72,"This Is Me","Keala Settle",2645367,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
73,"Redemption (with Babes Wodumo)",Zacari,2634034,https://open.spotify.com/track/76iVOVsliCHlWqKuDnCfhE
74,Silence,Marshmello,2606220,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
75,Unforgettable,"French Montana",2554991,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
76,"Notice Me",Migos,2532949,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
77,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",2512169,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
78,"Rubbin off the Paint","YBN Nahmir",2502233,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
79,"Plug Walk","Rich The Kid",2448923,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
80,DNA.,"Kendrick Lamar",2429680,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
81,KEKE,6ix9ine,2426926,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
82,"Bad At Love",Halsey,2416944,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
83,"Sorry Not Sorry","Demi Lovato",2405518,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
84,Heaven,"Julia Michaels",2397916,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
85,"Tell Me You Love Me","Demi Lovato",2395599,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
86,"Diplomatic Immunity",Drake,2384321,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
87,"Seasons (with Sjava & Reason)",Mozzy,2328745,https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn
88,"BBO (Bad Bitches Only)",Migos,2310548,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70
89,"I Miss You (feat. Julia Michaels)","Clean Bandit",2294693,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
90,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",2282805,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
91,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2273100,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
92,"Redemption Interlude",Zacari,2248827,https://open.spotify.com/track/4FpfU1O7WCLBnmwu5XAFk4
93,Redbone,"Childish Gambino",2219892,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
94,"Slippery (feat. Gucci Mane)",Migos,2208134,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
95,"End Game","Taylor Swift",2207557,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
96,PROUD,"2 Chainz",2203280,https://open.spotify.com/track/365wwIjijQdlRJEjUWTidq
97,"Shape of You","Ed Sheeran",2203131,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
98,"What Lovers Do (feat. SZA)","Maroon 5",2185178,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
99,GUMMO,6ix9ine,2116843,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
100,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",2077156,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
101,"Go Flex","Post Malone",2074707,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
102,Believer,"Imagine Dragons",2056807,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
103,"She Loves Control","Camila Cabello",2050913,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
104,"Feel It Still","Portugal. The Man",2010703,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
105,"Love Galore (feat. Travis Scott)",SZA,1989804,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
106,"Ice Tray","Quality Control",1958140,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
107,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1900816,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
108,"Gang Gang",Migos,1896252,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
109,"Say You Won't Let Go","James Arthur",1892246,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"Marry Me","Thomas Rhett",1883563,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
111,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1871239,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
112,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1864671,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
113,"Losin Control",Russ,1854218,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
114,Passionfruit,Drake,1826954,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
115,"White Iverson","Post Malone",1809824,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
116,"The Weekend - Funk Wav Remix",SZA,1809197,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
117,"It's A Vibe","2 Chainz",1796744,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
118,"Mask Off",Future,1779327,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
119,"Everybody Dies In Their Nightmares",XXXTENTACION,1753064,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
120,"Ghostface Killers","21 Savage",1742937,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
121,Magnolia,"Playboi Carti",1742025,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
122,"That's What I Like","Bruno Mars",1738219,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
123,"How Long","Charlie Puth",1735822,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
124,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1729918,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
125,"Body Like A Back Road","Sam Hunt",1727679,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
126,"Strip That Down","Liam Payne",1717937,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
127,"Bounce Back","Big Sean",1711778,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
128,"The Greatest Show","Hugh Jackman",1706215,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
129,"Sauce It Up","Lil Uzi Vert",1700762,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
130,"Relationship (feat. Future)","Young Thug",1696329,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
131,"What Ifs (feat. Lauren Alaina)","Kane Brown",1695514,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
132,"No Role Modelz","J. Cole",1694076,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
133,Dura,"Daddy Yankee",1693660,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
134,"Wait (feat. A Boogie Wit da Hoodie)","Maroon 5",1683861,https://open.spotify.com/track/0SvxydoxEEkXt9aMAqTfpB
135,"I Like Me Better",Lauv,1683492,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
136,Attention,"Charlie Puth",1681203,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
137,"T'd Up","Rae Sremmurd",1671850,https://open.spotify.com/track/2Bv0MbaqYx2IrQa7Z6xBT0
138,"iSpy (feat. Lil Yachty)",KYLE,1667398,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
139,"Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR)","Calvin Harris",1654967,https://open.spotify.com/track/2rYyq0b3XWwmWl0k727OVG
140,"Sober Up",AJR,1647531,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
141,"You Make It Easy","Jason Aldean",1639372,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
142,Filthy,"Justin Timberlake",1631139,https://open.spotify.com/track/5ZpjODX6OH1xZs3AOewTO6
143,"A Million Dreams","Ziv Zaifman",1628830,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
144,"Fake Love",Drake,1609908,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
145,"My My My!","Troye Sivan",1603643,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
146,"Never Enough","Loren Allred",1602772,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
147,"The Weekend",SZA,1599578,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
148,Praying,Kesha,1590892,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
149,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1580326,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
150,"Love Scars","Trippie Redd",1576729,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
151,"Tip Toe (feat. French Montana)","Jason Derulo",1575413,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
152,"One Dance",Drake,1570585,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
153,Icon,Jaden,1560124,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
154,Transportin',"Kodak Black",1558760,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
155,"do re mi",blackbear,1556407,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
156,Designer,"Lil Pump",1554183,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
157,"Outside Today","YoungBoy Never Broke Again",1553766,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
158,Heaven,"Kane Brown",1539346,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
159,"Échame La Culpa","Luis Fonsi",1522574,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
160,Wait,"Maroon 5",1518501,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
161,"Tunnel Vision","Kodak Black",1514513,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
162,"Die For You","The Weeknd",1512620,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
163,Unforgettable,"Thomas Rhett",1508087,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
164,"The Race",Tay-K,1504683,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
165,Saint,"Huncho Jack",1504031,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
166,"The Other Side","Hugh Jackman",1503445,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
167,"All On Me","Devin Dawson",1499043,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
168,Yours,"Russell Dickerson",1493051,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
169,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1491672,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
170,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1487134,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
171,"Despacito - Remix","Luis Fonsi",1481247,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
172,Lust,"Lil Skies",1466032,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
173,Don't,"Bryson Tiller",1462048,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
174,Issues,"Julia Michaels",1454758,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
175,"In Case You Didn't Know","Brett Young",1437172,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
176,Closer,"The Chainsmokers",1432441,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
177,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",1427830,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
178,Starboy,"The Weeknd",1419386,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
179,KOODA,6ix9ine,1412191,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
180,wokeuplikethis*,"Playboi Carti",1408681,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
181,"Get You (feat. Kali Uchis)","Daniel Caesar",1404356,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
182,Portland,Drake,1397640,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
183,"You Broke Up with Me","Walker Hayes",1396826,https://open.spotify.com/track/5jZF1nvKORdaHNjNNMRbFl
184,Exchange,"Bryson Tiller",1395240,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
185,"20 Min","Lil Uzi Vert",1394953,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
186,"Something Just Like This","The Chainsmokers",1387354,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
187,"Losing Sleep","Chris Young",1387207,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
188,"Mi Gente","J Balvin",1385595,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
189,"'Till I Collapse",Eminem,1382135,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
190,Saved,Khalid,1380936,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
191,"Dusk Till Dawn - Radio Edit",ZAYN,1369352,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
192,Sensualidad,"Bad Bunny",1369268,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
193,PRBLMS,6LACK,1368734,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
194,"Poles 1469","Trippie Redd",1367695,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
195,"Money Longer","Lil Uzi Vert",1365915,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
196,"When It Rains It Pours","Luke Combs",1365140,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
197,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1362957,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
198,"Dreams and Nightmares","Meek Mill",1359527,https://open.spotify.com/track/42zd6DYQ4o4SECmTITrM1U
199,"Greatest Love Story",LANCO,1348844,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
200,"La Modelo",Ozuna,1347988,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH
