,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"rockstar (feat. 21 Savage)","Post Malone",3931801,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
31,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",3889893,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
32,SWISH,Tyga,3813208,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
33,"you should see me in a crown","Billie Eilish",3811438,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
34,"One Day (feat. Ryan Tedder)",Logic,3729827,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
35,Rise,"Jonas Blue",3725241,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,3721330,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
37,"Ocean (feat. Khalid)","Martin Garrix",3668471,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
38,"Boo'd Up","Ella Mai",3521600,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
39,"Ball For Me (feat. Nicki Minaj)","Post Malone",3414686,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
40,"Summertime Magic","Childish Gambino",3408173,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
41,"lovely (with Khalid)","Billie Eilish",3357561,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
42,"Te Boté - Remix","Nio Garcia",3355535,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
43,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",3313382,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
44,"Solo (feat. Demi Lovato)","Clean Bandit",3286384,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
45,"I Fall Apart","Post Malone",3277363,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
46,"High Hopes","Panic! At The Disco",3157121,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
47,"Everybody Dies In Their Nightmares",XXXTENTACION,3124759,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
48,"Plug Walk","Rich The Kid",3123413,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
49,"no tears left to cry","Ariana Grande",3114437,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
50,"Happy Now",Zedd,2942465,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
51,"All Mine","Kanye West",2855078,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
52,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",2844459,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
53,"Bed (feat. Ariana Grande)","Nicki Minaj",2825927,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
54,"Ric Flair Drip (& Metro Boomin)",Offset,2781587,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
55,"I Might Need Security","Chance the Rapper",2776251,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
56,APESHIT,"The Carters",2769270,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
57,"Love Lies (with Normani)",Khalid,2757057,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
58,"One Kiss (with Dua Lipa)","Calvin Harris",2753741,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
59,JAPAN,"Famous Dex",2728343,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
60,"Born To Be Yours",Kygo,2654156,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
61,OTW,Khalid,2645650,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
62,Tequila,"Dan + Shay",2624930,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
63,Mine,Bazzi,2621807,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
64,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2596573,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
65,Natural,"Imagine Dragons",2576445,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
66,"XO Tour Llif3","Lil Uzi Vert",2569415,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
67,Hope,XXXTENTACION,2507406,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
68,"This Is America","Childish Gambino",2502024,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
69,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2464805,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
70,"Walk It Talk It",Migos,2463745,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
71,"Candy Paint","Post Malone",2462218,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
72,"Look At Me!",XXXTENTACION,2460331,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
73,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",2452523,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
74,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",2381314,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
75,"The Middle",Zedd,2353749,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
76,Simple,"Florida Georgia Line",2346935,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
77,Sober,"Demi Lovato",2265206,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
78,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",2251189,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
79,Lust,"Lil Skies",2226619,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
80,Legends,"Juice WRLD",2220935,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
81,Lie,NF,2198512,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
82,"In My Mind",Dynoro,2178485,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
83,"Red Roses (feat. Landon Cube)","Lil Skies",2167373,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
84,"I'm a Mess","Bebe Rexha",2128642,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
85,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",2091400,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
86,"Lean Wit Me","Juice WRLD",2087817,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
87,Congratulations,"Post Malone",2085408,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
88,"Nowadays (feat. Landon Cube)","Lil Skies",2077967,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
89,"Can’t Take A Joke",Drake,2075545,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
90,HUMBLE.,"Kendrick Lamar",2063975,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
91,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",2041264,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
92,Emotionless,Drake,2041048,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM
93,"Playinwitme (feat. Kehlani)",KYLE,2038347,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
94,goosebumps,"Travis Scott",2035797,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
95,"Champion (feat. Travis Scott)",NAV,2018344,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
96,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2012704,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
97,"Call Out My Name","The Weeknd",2011880,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
98,Stay,"Post Malone",2008803,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
99,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",2007420,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
100,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1991046,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
101,"Sin Pijama","Becky G",1973465,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
102,Elevate,Drake,1961904,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
103,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1960957,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
104,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1954098,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
105,"Life Goes On","Lil Baby",1952388,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
106,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1949432,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
107,TATI,6ix9ine,1944657,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
108,Nevermind,"Dennis Lloyd",1941563,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
109,Thunder,"Imagine Dragons",1913020,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
110,FRIENDS,Marshmello,1899787,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
111,Paranoid,"Post Malone",1898484,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
112,Connection,OneRepublic,1895367,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
113,"Rich & Sad","Post Malone",1886916,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
114,"Havana (feat. Young Thug)","Camila Cabello",1885382,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
115,"Leave Me","Rich The Kid",1869812,https://open.spotify.com/track/3yAVrwXhueRFZMUjxkh2ia
116,"Young Dumb & Broke",Khalid,1863552,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
117,"All The Stars (with SZA)","Kendrick Lamar",1858243,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
118,"Stir Fry",Migos,1847213,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
119,"Better Not (feat. Wafia)","Louis The Child",1831673,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
120,Location,Khalid,1819845,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
121,"Hot Summer","DJ Durel",1816891,https://open.spotify.com/track/3fEpuoSr8ufvyRR7s2jB3U
122,"Bank Account","21 Savage",1808326,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
123,2002,Anne-Marie,1807345,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
124,NUMB,XXXTENTACION,1807274,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
125,Narcos,Migos,1802774,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
126,"Side Effects (feat. Emily Warren)","The Chainsmokers",1798955,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
127,"Bounce Out With That","YBN Nahmir",1783821,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
128,Believer,"Imagine Dragons",1768803,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
129,"Creeping (feat. Rich the Kid)","Lil Skies",1762249,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
130,Heaven,"Kane Brown",1746859,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
131,Betrayed,"Lil Xan",1727902,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
132,"HANDGUN (feat. A$AP Rocky)",YG,1720490,https://open.spotify.com/track/52CLdezBWVldcnpfTI0Vh2
133,"You Make It Easy","Jason Aldean",1718679,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
134,Yikes,"Kanye West",1710289,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
135,"Spoil My Night (feat. Swae Lee)","Post Malone",1695552,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
136,"BUTTERFLY EFFECT","Travis Scott",1694571,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
137,"Bodak Yellow","Cardi B",1694174,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
138,"Blue Tint",Drake,1684653,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX
139,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1665564,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
140,idontwannabeyouanymore,"Billie Eilish",1660227,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
141,"Mo Bamba","Sheck Wes",1658092,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
142,"Plain Jane","A$AP Ferg",1654297,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
143,"I Like Me Better",Lauv,1648214,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
144,1-800-273-8255,Logic,1641384,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
145,"ocean eyes","Billie Eilish",1637209,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
146,Africa,TOTO,1637113,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
147,"Get Along","Kenny Chesney",1636881,https://open.spotify.com/track/6n6OQfBpCgzF9oEg8zhBN7
148,"CLOUT COBAIN | CLOUT CO13A1N","Denzel Curry",1627856,https://open.spotify.com/track/2LNMhZ3YijTO7USmqjgJfG
149,KOD,"J. Cole",1619792,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
150,"Shape of You","Ed Sheeran",1602132,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
151,"I Know You (feat. Yung Pinch)","Lil Skies",1601732,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
152,"92 Explorer","Post Malone",1599987,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
153,Clandestino,Shakira,1595195,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
154,"Let You Down",NF,1580523,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
155,Delicate,"Taylor Swift",1576219,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
156,"Be Careful","Cardi B",1565534,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
157,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1563573,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
158,"Beautiful Crazy","Luke Combs",1562345,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
159,"I Don't Wanna Do This Anymore",XXXTENTACION,1559850,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
160,"No Limit",G-Eazy,1547047,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
161,Esskeetit,"Lil Pump",1541619,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
162,"Sorry Not Sorry","Demi Lovato",1538108,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
163,"Nephew (feat. Lil Pump)",Smokepurpp,1536458,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
164,IDGAF,"Dua Lipa",1535416,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
165,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1527310,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
166,Mercy,"Brett Young",1522243,https://open.spotify.com/track/2VIPU72L6tIR4w8J8ap6Kp
167,Everyday,Logic,1519970,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
168,Unforgettable,"French Montana",1511108,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
169,Silence,Marshmello,1509317,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
170,"Kung Fu",Cordae,1494564,https://open.spotify.com/track/3i01Zk9c0FQ5HA1WJjflXI
171,"In My Blood","Shawn Mendes",1489253,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
172,"No Es Justo","J Balvin",1482202,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
173,"New Rules","Dua Lipa",1481801,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
174,"Black & White","Juice WRLD",1480782,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
175,Perfect,"Ed Sheeran",1478459,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
176,"Be Alright","Dean Lewis",1467890,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
177,MotorSport,Migos,1467542,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
178,Closer,"The Chainsmokers",1465584,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
179,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",1453005,https://open.spotify.com/track/2EgB4n6XyBsuNUbuarr4eG
180,"Body Like A Back Road","Sam Hunt",1452674,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
181,Reborn,"KIDS SEE GHOSTS",1438987,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
182,BILLY,6ix9ine,1433826,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
183,"Summer Games",Drake,1432239,https://open.spotify.com/track/4HG1YiGBseVKzjyKcmAJen
184,"Carry On",XXXTENTACION,1429941,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
185,Revenge,XXXTENTACION,1426381,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
186,"Nico And The Niners","Twenty One Pilots",1422554,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
187,"Never Be the Same","Camila Cabello",1416796,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
188,"Rubbin off the Paint","YBN Nahmir",1401236,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
189,"Outside Today","YoungBoy Never Broke Again",1401073,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
190,"Whatever It Takes","Imagine Dragons",1394026,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
191,Redbone,"Childish Gambino",1388610,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
192,"Bartier Cardi (feat. 21 Savage)","Cardi B",1388328,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
193,"Over Now","Post Malone",1382824,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
194,"No Role Modelz","J. Cole",1381772,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
195,"One Number Away","Luke Combs",1378108,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
196,"8 Out Of 10",Drake,1377464,https://open.spotify.com/track/0zqy3ss4CwD6u4QPksS0nI
197,"I Get the Bag (feat. Migos)","Gucci Mane",1377227,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
198,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,1374765,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
199,"Lost It (feat. Quavo & Offset)","Rich The Kid",1374272,https://open.spotify.com/track/68449VKGwYShObwI2UFdFt
200,"65th & Ingleside","Chance the Rapper",1373747,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X
