,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
17,"My My My!","Troye Sivan",4518045,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
18,MotorSport,Migos,4491454,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
19,"Bank Account","21 Savage",4451280,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
20,"Gucci Gang","Lil Pump",4415024,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
21,"River (feat. Ed Sheeran)",Eminem,4396983,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
22,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4356135,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",4348017,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
24,"Plain Jane","A$AP Ferg",4284187,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
25,"Stir Fry",Migos,4228882,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm
26,HUMBLE.,"Kendrick Lamar",4186347,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
27,"Sky Walker (feat. Travis Scott)",Miguel,4169796,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
28,Wolves,"Selena Gomez",4112387,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
29,"End Game","Taylor Swift",4109073,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
30,"Rewrite The Stars","Zac Efron",4102993,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
31,Perfect,"Ed Sheeran",4088057,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
32,Congratulations,"Post Malone",4058217,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
33,Betrayed,"Lil Xan",3949122,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
34,"Young Dumb & Broke",Khalid,3830419,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
35,"Too Good At Goodbyes","Sam Smith",3722732,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
36,"I Get the Bag (feat. Migos)","Gucci Mane",3669500,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
37,"Real Friends","Camila Cabello",3632851,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
38,"New Rules","Dua Lipa",3618067,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
39,IDGAF,"Dua Lipa",3592056,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
40,1-800-273-8255,Logic,3571507,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
41,"Bodak Yellow","Cardi B",3492095,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
42,"What Lovers Do (feat. SZA)","Maroon 5",3375294,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
43,"Tell Me You Love Me","Demi Lovato",3372112,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
44,"Nowadays (feat. Landon Cube)","Lil Skies",3350924,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
45,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",3287451,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
46,Silence,Marshmello,3251163,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
47,"This Is Me","Keala Settle",3231729,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
48,goosebumps,"Travis Scott",3185587,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
49,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",3179891,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
50,Thunder,"Imagine Dragons",3148066,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
51,Location,Khalid,3113714,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
52,"Wanted You (feat. Lil Uzi Vert)",NAV,3097151,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
53,Filthy,"Justin Timberlake",3082788,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
54,"Bad At Love",Halsey,2987353,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
55,"BUTTERFLY EFFECT","Travis Scott",2986060,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
56,"Jocelyn Flores",XXXTENTACION,2946581,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
57,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",2914479,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
58,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2903869,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
59,Unforgettable,"French Montana",2788818,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
60,Spotlight,Marshmello,2788395,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
61,"Rubbin Off The Paint","YBN Nahmir",2706040,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
62,"Sorry Not Sorry","Demi Lovato",2685785,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
63,"Slippery (feat. Gucci Mane)",Migos,2647609,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
64,"Ghostface Killers","21 Savage",2628510,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
65,GUMMO,6ix9ine,2569994,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
66,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2545437,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
67,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2509254,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
68,"I Miss You (feat. Julia Michaels)","Clean Bandit",2479697,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
69,"Red Roses (feat. Landon Cube)","Lil Skies",2458132,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
70,"Shape of You","Ed Sheeran",2411969,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
71,DNA.,"Kendrick Lamar",2399831,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
72,"The Greatest Show","Hugh Jackman",2383436,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
73,Saint,"Huncho Jack",2328812,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
74,"Go Flex","Post Malone",2293803,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
75,Designer,"Lil Pump",2286331,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
76,Believer,"Imagine Dragons",2264684,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
77,"Feel It Still","Portugal. The Man",2185732,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
78,"Échame La Culpa","Luis Fonsi",2181884,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
79,"A Million Dreams","Ziv Zaifman",2132053,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
80,Wait,"Maroon 5",2130864,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
81,"Never Enough","Loren Allred",2119381,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
82,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",2094653,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
83,"In the Dark","Camila Cabello",2067282,https://open.spotify.com/track/1GO9vCm5Cra5uWGSWQ5mGK
84,"Love Galore (feat. Travis Scott)",SZA,2065042,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
85,"How Long","Charlie Puth",2062460,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
86,Redbone,"Childish Gambino",2056061,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
87,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",2046189,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
88,"She Loves Control","Camila Cabello",2030583,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
89,Magnolia,"Playboi Carti",2027228,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
90,"The Other Side","Hugh Jackman",2015445,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
91,"White Iverson","Post Malone",1982923,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
92,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",1980993,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
93,Sensualidad,"Bad Bunny",1972650,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
94,"Losin Control",Russ,1950413,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
95,"Mask Off",Future,1949766,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
96,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,1927170,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
97,"Ice Tray","Quality Control",1921945,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
98,"Plain Jane REMIX (feat. Nicki Minaj)","A$AP Ferg",1905525,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV
99,Attention,"Charlie Puth",1890409,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
100,"Sauce It Up","Lil Uzi Vert",1882184,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
101,KEKE,6ix9ine,1869651,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
102,"Relationship (feat. Future)","Young Thug",1865190,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
103,"Dubai Shit","Huncho Jack",1864605,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
104,"Go Legend (& Metro Boomin)","Big Sean",1857332,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc
105,"Body Like A Back Road","Sam Hunt",1838276,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
106,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1837380,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
107,"Say You Won't Let Go","James Arthur",1812221,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"Into It","Camila Cabello",1810311,https://open.spotify.com/track/2gxqozTaq2NYylvS8jd57G
109,"The Weekend",SZA,1804385,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
110,"What Ifs (feat. Lauren Alaina)","Kane Brown",1803188,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
111,"Everybody Dies In Their Nightmares",XXXTENTACION,1799823,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
112,"All These Years","Camila Cabello",1796241,https://open.spotify.com/track/4XLu3tTSZiPFVC9mmuR6Zp
113,Transportin',"Kodak Black",1795078,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
114,"It's A Vibe","2 Chainz",1791108,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
115,"iSpy (feat. Lil Yachty)",KYLE,1787029,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
116,"That's What I Like","Bruno Mars",1775223,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
117,"Despacito - Remix","Luis Fonsi",1757865,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
118,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1751646,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
119,"I Like Me Better",Lauv,1748182,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
120,"Bounce Back","Big Sean",1732778,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
121,"Tip Toe (feat. French Montana)","Jason Derulo",1730209,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
122,"Dusk Till Dawn - Radio Edit",ZAYN,1730191,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
123,"Strip That Down","Liam Payne",1730155,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
124,Passionfruit,Drake,1714514,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
125,"do re mi",blackbear,1711042,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
126,"The Race",Tay-K,1702054,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
127,"The Weekend - Funk Wav Remix",SZA,1700312,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
128,"Mi Gente","J Balvin",1691375,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
129,"Tunnel Vision","Kodak Black",1689550,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
130,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1686180,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
131,Sober,G-Eazy,1684269,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV
132,"Come Alive","Hugh Jackman",1664983,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
133,Mine,Bazzi,1664541,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
134,"Look What You Made Me Do","Taylor Swift",1656983,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
135,"Marry Me","Thomas Rhett",1656971,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
136,"La Modelo","Lean Trap",1654845,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf
137,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1653849,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
138,"Love Scars","Trippie Redd",1633074,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
139,"From Now On","Hugh Jackman",1612572,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
140,Consequences,"Camila Cabello",1602091,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
141,"No Role Modelz","J. Cole",1593263,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
142,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",1584637,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
143,KOODA,6ix9ine,1584066,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
144,wokeuplikethis*,"Playboi Carti",1576909,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
145,"...Ready For It?","Taylor Swift",1564928,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
146,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1561097,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
147,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",1543837,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
148,Icon,Jaden,1532299,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
149,"The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Lil Uzi Vert",1521392,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
150,Lust,"Lil Skies",1512962,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
151,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",1510726,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
152,Closer,"The Chainsmokers",1505749,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
153,Delicate,"Taylor Swift",1501901,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
154,T-Shirt,Migos,1497856,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
155,"Look At Me!",XXXTENTACION,1489530,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
156,"20 Min","Lil Uzi Vert",1482695,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
157,"Something Just Like This","The Chainsmokers",1472488,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
158,"Fake Love",Drake,1471080,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
159,Unforgettable,"Thomas Rhett",1468169,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
160,"Die For You","The Weeknd",1455811,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
161,"Modern Slavery","Huncho Jack",1453883,https://open.spotify.com/track/7J6bnDDitOwfelaJNixHhL
162,"Poles 1469","Trippie Redd",1440006,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
163,"Something's Gotta Give","Camila Cabello",1438530,https://open.spotify.com/track/7IL3UOlcJ6nmcCMwpnlfcA
164,Don't,"Bryson Tiller",1436247,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
165,Lemon,N.E.R.D,1435136,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS
166,Starboy,"The Weeknd",1432159,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
167,"Chloraseptic (feat. 2 Chainz & Phresher) - Remix",Eminem,1428223,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD
168,"Slow Hands","Niall Horan",1426548,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
169,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1426207,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
170,Tightrope,"Michelle Williams",1423451,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
171,"Inside Out","Camila Cabello",1421630,https://open.spotify.com/track/5xi2SXmF3A5AIsuGXiUIZu
172,Caroline,Aminé,1410517,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
173,PRBLMS,6LACK,1406540,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
174,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",1393211,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
175,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",1391067,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
176,Yours,"Russell Dickerson",1390028,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
177,"X (feat. Future)","21 Savage",1389072,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
178,Issues,"Julia Michaels",1387276,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
179,"Se Preparó",Ozuna,1384609,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
180,"No Option","Post Malone",1380908,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
181,"Greatest Love Story",LANCO,1380196,https://open.spotify.com/track/0kdiUZDcLIFw0Buo9r0Q4z
182,Corazón,Maluma,1374425,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
183,Exchange,"Bryson Tiller",1372209,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
184,Praying,Kesha,1370122,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
185,"There's Nothing Holdin' Me Back","Shawn Mendes",1367851,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
186,"Money Longer","Lil Uzi Vert",1367482,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
187,"In Case You Didn't Know","Brett Young",1361992,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
188,"beibs in the trap","Travis Scott",1351983,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
189,Criminal,"Natti Natasha",1345668,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
190,Myself,NAV,1342719,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
191,"Black & Chinese","Huncho Jack",1338161,https://open.spotify.com/track/628Ueb4sRiXApObhcU9iPU
192,"When It Rains It Pours","Luke Combs",1334552,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
193,Heaven,"Kane Brown",1333234,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
194,"One Dance",Drake,1332772,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
195,"Glorious (feat. Skylar Grey)",Macklemore,1325130,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
196,"Lemon - Edit",N.E.R.D,1319942,https://open.spotify.com/track/2LKlHBPHxLG5ArAXfF148n
197,Saved,Khalid,1313477,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
198,"Losing Sleep","Chris Young",1312415,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
199,"Sucker for You","Matt Terry",1310798,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
200,Stay,Zedd,1302835,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
