,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,"92 Explorer","Post Malone",6334499,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
23,"Takin' Shots","Post Malone",6198557,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
24,"Same Bitches (feat. G-Eazy & YG)","Post Malone",6149405,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
25,"Walk It Talk It",Migos,5835466,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
26,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",5780329,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
27,OTW,Khalid,5504586,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
28,"Freaky Friday (feat. Chris Brown)","Lil Dicky",5488357,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
29,"Call Out My Name","The Weeknd",5436218,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
30,JAPAN,"Famous Dex",5429695,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
31,"Ric Flair Drip (& Metro Boomin)",Offset,5328887,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
32,Otherside,"Post Malone",5294320,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
33,"Love Lies (with Normani)",Khalid,5082450,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
34,"Blame It On Me","Post Malone",4945929,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
35,"The Middle",Zedd,4783353,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
36,"Kevin’s Heart","J. Cole",4539740,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
37,"Sugar Wraith","Post Malone",4485990,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
38,"I Fall Apart","Post Malone",4479314,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
39,"One Kiss (with Dua Lipa)","Calvin Harris",4465753,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,"Youth (feat. Khalid)","Shawn Mendes",4395355,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
41,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4375661,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
42,"Playinwitme (feat. Kehlani)",KYLE,4245867,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
43,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",4104533,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
44,"Be Careful","Cardi B",4100890,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
45,Mine,Bazzi,4096146,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
46,ATM,"J. Cole",4077251,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
47,FRIENDS,Marshmello,4015658,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
48,Moonlight,XXXTENTACION,4008847,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
49,"All The Stars (with SZA)","Kendrick Lamar",3847840,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
50,"Stir Fry",Migos,3845586,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
51,Motiv8,"J. Cole",3685624,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
52,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",3537000,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
53,Famous,"Mason Ramsey",3440249,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
54,Chun-Li,"Nicki Minaj",3337226,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
55,"1985 - Intro to “The Fall Off”","J. Cole",3309700,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
56,"XO Tour Llif3","Lil Uzi Vert",3242470,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
57,Esskeetit,"Lil Pump",3125300,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
58,"Lift Yourself","Kanye West",3096661,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
59,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",3038182,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
60,"Red Roses (feat. Landon Cube)","Lil Skies",2960182,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
61,"Jonestown (Interlude)","Post Malone",2943053,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
62,"Te Boté - Remix","Nio Garcia",2937583,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
63,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,2907735,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
64,"In My Blood","Shawn Mendes",2834103,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
65,Heaven,"Kane Brown",2826412,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
66,"lovely (with Khalid)","Billie Eilish",2810687,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,Congratulations,"Post Malone",2806833,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
68,"Jocelyn Flores",XXXTENTACION,2794493,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
69,HUMBLE.,"Kendrick Lamar",2789301,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
70,Photograph,"J. Cole",2778804,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
71,Youngblood,"5 Seconds of Summer",2747619,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
72,Nevermind,"Dennis Lloyd",2626554,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
73,"Young Dumb & Broke",Khalid,2601518,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
74,"Remind Me to Forget",Kygo,2585138,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
75,changes,XXXTENTACION,2574387,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
76,"Bartier Cardi (feat. 21 Savage)","Cardi B",2567711,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
77,goosebumps,"Travis Scott",2562761,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
78,Tequila,"Dan + Shay",2551494,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
79,"Plain Jane","A$AP Ferg",2545120,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
80,"Drip (feat. Migos)","Cardi B",2536378,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
81,"Guatemala - From Swaecation","Rae Sremmurd",2513230,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
82,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2504351,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
83,"Nowadays (feat. Landon Cube)","Lil Skies",2497434,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
84,X,"Nicky Jam",2493064,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
85,"Pray For Me (with Kendrick Lamar)","The Weeknd",2481678,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
86,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",2472410,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
87,Everyday,Logic,2469676,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
88,"Havana (feat. Young Thug)","Camila Cabello",2467397,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
89,"Bank Account","21 Savage",2463277,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
90,"Bodak Yellow","Cardi B",2442212,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
91,"Outside Today","YoungBoy Never Broke Again",2427564,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
92,"I Do (feat. SZA)","Cardi B",2392648,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
93,"You Make It Easy","Jason Aldean",2369135,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
94,Redbone,"Childish Gambino",2366599,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
95,Location,Khalid,2361528,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
96,"LOVE. FEAT. ZACARI.","Kendrick Lamar",2350095,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
97,"BUTTERFLY EFFECT","Travis Scott",2342446,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
98,"Marry Me","Thomas Rhett",2341750,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
99,"Never Be the Same","Camila Cabello",2326012,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
100,"Bounce Out With That","YBN Nahmir",2317534,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
101,"I Wanna Know (feat. Bea Miller)",NOTD,2306145,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
102,Beautiful,Bazzi,2303143,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
103,Delicate,"Taylor Swift",2302330,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
104,Somebody,"The Chainsmokers",2261050,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
105,Betrayed,"Lil Xan",2239711,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
106,"All Girls Are The Same","Juice WRLD",2193921,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
107,MotorSport,Migos,2147062,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
108,"No Limit",G-Eazy,2145050,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
109,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2127361,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
110,1-800-273-8255,Logic,2111867,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
111,IDGAF,"Dua Lipa",2110812,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
112,Genius,Sia,2109607,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
113,"Finesse - Remix; feat. Cardi B","Bruno Mars",2052290,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
114,BRACKETS,"J. Cole",2041309,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
115,Unforgettable,"French Montana",2011966,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
116,"The Cut Off (feat. kiLL edward)","J. Cole",2002045,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
117,"New Rules","Dua Lipa",2000217,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
118,Thunder,"Imagine Dragons",1996032,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
119,"Creeping (feat. Rich the Kid)","Lil Skies",1975981,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
120,"Window Pain - Outro","J. Cole",1969223,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe
121,"Let You Down",NF,1962808,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
122,"I Get the Bag (feat. Migos)","Gucci Mane",1956527,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
123,"Sky Walker (feat. Travis Scott)",Miguel,1952479,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
124,1950,"King Princess",1935847,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
125,Perfect,"Ed Sheeran",1912900,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
126,"Wasted Times","The Weeknd",1899465,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
127,Silence,Marshmello,1882765,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
128,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1882561,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
129,"No Role Modelz","J. Cole",1866421,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
130,"Let Me",ZAYN,1865833,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
131,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",1862581,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
132,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1855010,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
133,"Ring (feat. Kehlani)","Cardi B",1840395,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
134,"Go Flex","Post Malone",1827604,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
135,"Body Like A Back Road","Sam Hunt",1827297,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
136,"Like I Do","David Guetta",1823073,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
137,"Priice Tag",Desiigner,1817483,https://open.spotify.com/track/0w7IgpqkxKyRBTqGuQbZNp
138,"You Can Cry",Marshmello,1812190,https://open.spotify.com/track/3ZbJMlEL4Kcme0ONRO7Slx
139,"Everybody Dies In Their Nightmares",XXXTENTACION,1812019,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
140,"One Number Away","Luke Combs",1808891,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
141,"Buckets (feat. Future) - From SR3MM","Rae Sremmurd",1803427,https://open.spotify.com/track/2TtWdYXulGcHCeUJUWwZ4M
142,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",1799144,https://open.spotify.com/track/0KmgnnbSO6Iqye27Rdtv13
143,GOTTI,6ix9ine,1796894,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
144,"Lucid Dreams","Juice WRLD",1794312,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
145,Believer,"Imagine Dragons",1791976,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
146,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1788874,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
147,"Wanted You (feat. Lil Uzi Vert)",NAV,1783601,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
148,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",1775432,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
149,"Sorry Not Sorry","Demi Lovato",1771196,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
150,"Bedtime Stories (feat. The Weeknd) - From SR3MM","Rae Sremmurd",1767325,https://open.spotify.com/track/6nI74KsH94IN0J2vp5shdT
151,"When It Rains It Pours","Luke Combs",1758379,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
152,"Rubbin off the Paint","YBN Nahmir",1755772,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
153,"FRIENDS (feat. kiLL edward)","J. Cole",1754067,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0
154,DNA.,"Kendrick Lamar",1726211,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
155,"White Iverson","Post Malone",1719680,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
156,"Jump (with Trippie Redd)","Julia Michaels",1719305,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
157,Familiar,"Liam Payne",1701785,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
158,"Say Something (feat. Chris Stapleton)","Justin Timberlake",1701632,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
159,Narcos,Migos,1695576,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
160,Lust,"Lil Skies",1686911,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
161,"Shape of You","Ed Sheeran",1666334,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
162,2002,Anne-Marie,1663977,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
163,"44 More",Logic,1650238,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
164,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1646910,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
165,"I Like Me Better",Lauv,1642139,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
166,Flames,"David Guetta",1640571,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
167,Passionfruit,Drake,1635215,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
168,"X (with 2 Chainz & Saudi)","ScHoolboy Q",1632176,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
169,Yours,"Russell Dickerson",1604608,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
170,"Best Life (feat. Chance The Rapper)","Cardi B",1590446,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
171,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1587703,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
172,"One Dance",Drake,1585704,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
173,Paramedic!,"SOB X RBE",1579896,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
174,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,1578966,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
175,Wolves,"Selena Gomez",1575376,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
176,"Love Galore (feat. Travis Scott)",SZA,1566044,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
177,"Written in the Sand","Old Dominion",1564636,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
178,"Try Me","The Weeknd",1564275,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
179,"Singles You Up","Jordan Davis",1563507,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
180,"Up Down (feat. Florida Georgia Line)","Morgan Wallen",1559878,https://open.spotify.com/track/6SkeXwlWEHhjSZPNVSpJae
181,"A$AP Forever (feat. Moby)","A$AP Rocky",1559081,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
182,"Pineapple (feat. Gucci Mane & Quavo)","Ty Dolla $ign",1558522,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
183,"Whatever It Takes","Imagine Dragons",1558021,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
184,"Once an Addict - Interlude","J. Cole",1551932,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr
185,"What Ifs (feat. Lauren Alaina)","Kane Brown",1549592,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
186,"Beautiful Crazy","Luke Combs",1548331,https://open.spotify.com/track/4Qx06Fzsepmdz2NGSWfZck
187,"Say You Won't Let Go","James Arthur",1537271,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
188,"Wish (feat. Trippie Redd)",Diplo,1534225,https://open.spotify.com/track/0HriJqzc3lu73JzL2pS1sD
189,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",1528364,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
190,"Losin Control",Russ,1526155,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
191,"Feel It Still","Portugal. The Man",1517192,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
192,"Small Town Boy","Dustin Lynch",1516699,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
193,"Ye vs. the People (starring TI as the People)","Kanye West",1515350,https://open.spotify.com/track/69b0SDYOymaqYwm3la237H
194,Hurricane,"Luke Combs",1507170,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
195,"Slippery (feat. Gucci Mane)",Migos,1506963,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
196,"Best Part (feat. Daniel Caesar)",H.E.R.,1480355,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,"It's A Vibe","2 Chainz",1478372,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
198,"Wake Me Up - Radio Edit",Avicii,1476197,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
199,"Too Good At Goodbyes","Sam Smith",1475929,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
200,Africa,TOTO,1475806,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
