,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
42,"Solo (feat. Demi Lovato)","Clean Bandit",3679662,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
43,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,3663897,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
44,"Ball For Me (feat. Nicki Minaj)","Post Malone",3631354,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
45,"lovely (with Khalid)","Billie Eilish",3597219,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
46,Body,"Loud Luxury",3551924,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
47,"Plug Walk","Rich The Kid",3444255,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
48,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",3377195,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
49,"Te Boté - Remix","Nio Garcia",3376696,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
50,"Everybody Dies In Their Nightmares",XXXTENTACION,3345149,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
51,Jumpsuit,"Twenty One Pilots",3331795,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
52,"Nico And The Niners","Twenty One Pilots",3303854,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
53,"This Is America","Childish Gambino",3272902,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
54,"I Fall Apart","Post Malone",3197985,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
55,"Ric Flair Drip (& Metro Boomin)",Offset,3193619,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
56,"High Hopes","Panic! At The Disco",3191507,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
57,Rise,"Jonas Blue",3140668,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
58,"Walk It Talk It",Migos,3116492,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
59,"Born To Be Yours",Kygo,3103625,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
60,"Blue Tint",Drake,3026331,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
61,JAPAN,"Famous Dex",3003638,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
62,Mine,Bazzi,2939370,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
63,"Love Lies (with Normani)",Khalid,2922914,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
64,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2908737,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
65,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2899854,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
66,OTW,Khalid,2846106,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
67,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",2745376,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
68,Tequila,"Dan + Shay",2724203,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
69,Simple,"Florida Georgia Line",2718285,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
70,Hope,XXXTENTACION,2702252,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
71,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",2695149,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
72,"Look At Me!",XXXTENTACION,2693564,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
73,"8 Out Of 10",Drake,2690171,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
74,"Candy Paint","Post Malone",2677449,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
75,"After Dark",Drake,2671729,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
76,"Playinwitme (feat. Kehlani)",KYLE,2666719,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
77,Survival,Drake,2661489,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
78,"Summer Games",Drake,2586371,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
79,"The Middle",Zedd,2585552,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
80,"XO Tour Llif3","Lil Uzi Vert",2574762,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
81,"Talk Up",Drake,2533690,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
82,"ocean eyes","Billie Eilish",2516951,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
83,"Feels Like Summer","Childish Gambino",2472681,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
84,"Sandra’s Rose",Drake,2453859,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
85,"That’s How You Feel",Drake,2453421,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
86,Legends,"Juice WRLD",2427341,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
87,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",2375556,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
88,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",2353737,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
89,Lie,NF,2313059,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
90,Lust,"Lil Skies",2303397,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
91,"Champion (feat. Travis Scott)",NAV,2297827,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
92,Finesse,Drake,2281272,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
93,"Drug Addicts","Lil Pump",2245011,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
94,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",2225221,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
95,Jaded,Drake,2219760,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
96,"WIFI LIT",Future,2215206,https://open.spotify.com/track/6WlxcZKpEV6Bwe9InoVhMp
97,"Better Not (feat. Wafia)","Louis The Child",2212471,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
98,"Red Roses (feat. Landon Cube)","Lil Skies",2211452,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
99,"Lean Wit Me","Juice WRLD",2197109,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
100,"Call Out My Name","The Weeknd",2186630,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
101,Yikes,"Kanye West",2184125,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
102,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2168567,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
103,Stay,"Post Malone",2166509,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
104,"Spoil My Night (feat. Swae Lee)","Post Malone",2165472,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
105,"New Light","John Mayer",2154658,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
106,Paranoid,"Post Malone",2142698,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
107,"Real Rich (feat. Gucci Mane)","Wiz Khalifa",2124286,https://open.spotify.com/track/5t8djD6oZcfAyqF4cTQfFb
108,Narcos,Migos,2119793,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
109,Congratulations,"Post Malone",2119606,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
110,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",2115042,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
111,HUMBLE.,"Kendrick Lamar",2111262,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
112,"I'm a Mess","Bebe Rexha",2110740,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
113,"Rich & Sad","Post Malone",2109492,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
114,Nevermind,"Dennis Lloyd",2096324,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
115,"Sin Pijama","Becky G",2090623,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
116,FRIENDS,Marshmello,2085167,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
117,"Life Goes On","Lil Baby",2081614,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
118,"Nowadays (feat. Landon Cube)","Lil Skies",2078798,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
119,"Stir Fry",Migos,2073993,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
120,"All The Stars (with SZA)","Kendrick Lamar",2071249,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
121,NUMB,XXXTENTACION,2037581,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
122,TATI,6ix9ine,2024337,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
123,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2013450,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
124,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",2007394,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
125,Heaven,"Kane Brown",1988314,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
126,goosebumps,"Travis Scott",1975717,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
127,Thunder,"Imagine Dragons",1957374,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
128,"Havana (feat. Young Thug)","Camila Cabello",1928726,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,"Hot Now","Wiz Khalifa",1918841,https://open.spotify.com/track/4Q3HHwkLVwHrSVad0RUz3V
130,Peak,Drake,1895004,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
131,KOD,"J. Cole",1892443,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
132,"Young Dumb & Broke",Khalid,1890253,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
133,Enemies,Lauv,1880850,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
134,"92 Explorer","Post Malone",1871160,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
135,"Bank Account","21 Savage",1868652,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
136,Location,Khalid,1850645,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
137,"Who Want The Smoke?","Lil Yachty",1843143,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0
138,"Be Careful","Cardi B",1827223,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
139,2002,Anne-Marie,1825009,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
140,Esskeetit,"Lil Pump",1824356,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
141,"Bodak Yellow","Cardi B",1824115,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
142,Believer,"Imagine Dragons",1822850,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
143,"I Know You (feat. Yung Pinch)","Lil Skies",1804130,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
144,"Plain Jane","A$AP Ferg",1788268,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
145,Betrayed,"Lil Xan",1785763,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
146,"Is There More",Drake,1773708,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
147,Connection,OneRepublic,1769458,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
148,"Bounce Out With That","YBN Nahmir",1754975,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
149,Reborn,"KIDS SEE GHOSTS",1750632,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
150,"Self Care","Mac Miller",1733598,https://open.spotify.com/track/4c00fD972rl8ubRxZnyI2B
151,"Ratchet Happy Birthday",Drake,1725991,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
152,"Millidelphia (feat. Swizz Beatz)","Meek Mill",1719984,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP
153,"Creeping (feat. Rich the Kid)","Lil Skies",1708944,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
154,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,1706975,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
155,"Guatemala - From Swaecation","Rae Sremmurd",1705301,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
156,"Outside Today","YoungBoy Never Broke Again",1702127,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
157,"I Like Me Better",Lauv,1689611,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
158,1-800-273-8255,Logic,1677882,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
159,"You Make It Easy","Jason Aldean",1668687,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
160,"If You're Over Me","Years & Years",1664340,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
161,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1656220,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
162,"In My Blood","Shawn Mendes",1655610,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
163,"BUTTERFLY EFFECT","Travis Scott",1652040,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
164,"Shape of You","Ed Sheeran",1644696,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
165,"No Es Justo","J Balvin",1643634,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
166,"No Limit",G-Eazy,1631857,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
167,"Final Fantasy",Drake,1630644,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
168,Africa,TOTO,1610784,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
169,"Let You Down",NF,1610492,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
170,Unforgettable,"French Montana",1605400,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
171,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",1599879,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
172,"Like To Be You feat. Julia Michaels","Shawn Mendes",1597790,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
173,"New Rules","Dua Lipa",1594090,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
174,"Only You (with Little Mix)","Cheat Codes",1577548,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
175,"Jump (with Trippie Redd)","Julia Michaels",1571422,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
176,Everyday,Logic,1571232,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
177,Delicate,"Taylor Swift",1562105,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
178,Audio,Sia,1550378,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
179,"Beautiful Crazy","Luke Combs",1549970,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
180,"March 14",Drake,1548946,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
181,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1546170,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
182,IDGAF,"Dua Lipa",1545674,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
183,"Black & White","Juice WRLD",1544107,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
184,Redbone,"Childish Gambino",1541058,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
185,Perfect,"Ed Sheeran",1540804,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
186,"Over Now","Post Malone",1536200,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
187,"Bartier Cardi (feat. 21 Savage)","Cardi B",1535050,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
188,Revenge,XXXTENTACION,1533947,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
189,"Never Be the Same","Camila Cabello",1529690,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
190,MotorSport,Migos,1528444,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
191,idontwannabeyouanymore,"Billie Eilish",1520003,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
192,Silence,Marshmello,1511930,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
193,"Body Like A Back Road","Sam Hunt",1507163,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
194,"I Don't Wanna Do This Anymore",XXXTENTACION,1507054,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
195,"One Number Away","Luke Combs",1503186,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
196,"Carry On",XXXTENTACION,1493922,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
197,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1492396,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
198,Closer,"The Chainsmokers",1491556,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
199,"I Get the Bag (feat. Migos)","Gucci Mane",1469642,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
200,Chun-Li,"Nicki Minaj",1469135,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
