,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,"Bodak Yellow","Cardi B",2856631,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
57,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2850999,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
58,Heaven,"Julia Michaels",2845693,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
59,"Wanted You (feat. Lil Uzi Vert)",NAV,2823597,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
60,1-800-273-8255,Logic,2812277,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
61,"You Owe Me","The Chainsmokers",2790562,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
62,"Opps (with Yugen Blakrok)","Vince Staples",2786993,https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI
63,goosebumps,"Travis Scott",2756139,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
64,"Jocelyn Flores",XXXTENTACION,2731005,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
65,"Red Roses (feat. Landon Cube)","Lil Skies",2703538,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
66,Thunder,"Imagine Dragons",2671681,https://open.spotify.com/track/5VnDkUNyX6u5Sk0yZiP8XB
67,Wolves,"Selena Gomez",2671311,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
68,"Rewrite The Stars","Zac Efron",2659681,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
69,"Too Good At Goodbyes","Sam Smith",2588143,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
70,Unforgettable,"French Montana",2584147,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
71,Silence,Marshmello,2579238,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
72,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2572778,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
73,"BUTTERFLY EFFECT","Travis Scott",2562825,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
74,"Gucci Gang","Lil Pump",2552085,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
75,"I Am","Jorja Smith",2459238,https://open.spotify.com/track/0DJBgBiYeSn6n1AXAkFVE8
76,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",2455934,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
77,"Rubbin off the Paint","YBN Nahmir",2424028,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
78,"This Is Me","Keala Settle",2393943,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
79,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",2377196,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
80,DNA.,"Kendrick Lamar",2331114,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
81,"Sorry Not Sorry","Demi Lovato",2310171,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
82,"Tell Me You Love Me","Demi Lovato",2278712,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
83,"Bad At Love",Halsey,2258370,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
84,KEKE,6ix9ine,2241086,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
85,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2234923,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
86,"Notice Me",Migos,2229096,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
87,"Plug Walk","Rich The Kid",2194527,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
88,"Moon River","Frank Ocean",2176881,https://open.spotify.com/track/41cpvQ2GyGb2BRdIRSsTqK
89,"I Miss You (feat. Julia Michaels)","Clean Bandit",2174749,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
90,Dura,"Daddy Yankee",2171575,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
91,"Shape of You","Ed Sheeran",2148764,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
92,"Cocky (feat. London On Da Track)","A$AP Rocky",2146458,https://open.spotify.com/track/1nO2NjuFkGaAWcMdJ1pNrp
93,"Bloody Waters (with Anderson .Paak & James Blake)",Ab-Soul,2129158,https://open.spotify.com/track/4KXwFI9pgJLpUIAc9oSL8j
94,"Slippery (feat. Gucci Mane)",Migos,2108185,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
95,Redbone,"Childish Gambino",2095384,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
96,"She Loves Control","Camila Cabello",2060709,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
97,"Redemption (with Babes Wodumo)",Zacari,2044933,https://open.spotify.com/track/76iVOVsliCHlWqKuDnCfhE
98,Believer,"Imagine Dragons",2040856,https://open.spotify.com/track/1NtIMM4N0cFa1dNzN15chl
99,"Go Flex","Post Malone",2039255,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
100,Amorfoda,"Bad Bunny",2024604,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
101,"Love Galore (feat. Travis Scott)",SZA,1969383,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
102,"Feel It Still","Portugal. The Man",1961512,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
103,GUMMO,6ix9ine,1957142,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
104,"Diplomatic Immunity",Drake,1947043,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
105,"What Lovers Do (feat. SZA)","Maroon 5",1938101,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
106,"BBO (Bad Bitches Only)",Migos,1925111,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70
107,Passionfruit,Drake,1919461,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
108,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",1890517,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
109,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1886745,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
110,"Ice Tray","Quality Control",1856963,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
111,"Marry Me","Thomas Rhett",1851617,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
112,"The Weekend - Funk Wav Remix",SZA,1844048,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
113,"Say You Won't Let Go","James Arthur",1826457,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
114,"White Iverson","Post Malone",1803598,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
115,"Wait (feat. A Boogie Wit da Hoodie)","Maroon 5",1776207,https://open.spotify.com/track/0SvxydoxEEkXt9aMAqTfpB
116,"Losin Control",Russ,1775919,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
117,"Sauce It Up","Lil Uzi Vert",1771918,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
118,"Body Like A Back Road","Sam Hunt",1768684,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
119,"Mask Off",Future,1763744,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
120,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1745735,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
121,"You Make It Easy","Jason Aldean",1738628,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
122,"Bounce Back","Big Sean",1735311,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
123,"It's A Vibe","2 Chainz",1699295,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
124,"No Role Modelz","J. Cole",1695858,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
125,Magnolia,"Playboi Carti",1692726,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
126,Heaven,"Kane Brown",1688278,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
127,"Everybody Dies In Their Nightmares",XXXTENTACION,1683933,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
128,"I Like Me Better",Lauv,1683352,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
129,"One Dance",Drake,1675061,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
130,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1673186,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
131,B.I.D,"Tory Lanez",1660584,https://open.spotify.com/track/4ouEy5ReT2JKndoz8whXep
132,"iSpy (feat. Lil Yachty)",KYLE,1651126,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
133,"That's What I Like","Bruno Mars",1643806,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
134,"Ghostface Killers","21 Savage",1638944,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
135,"Seasons (with Sjava & Reason)",Mozzy,1630258,https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn
136,"End Game","Taylor Swift",1625363,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
137,"Relationship (feat. Future)","Young Thug",1624480,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
138,"Fake Love",Drake,1624196,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
139,"How Long","Charlie Puth",1620380,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
140,"Outside Today","YoungBoy Never Broke Again",1613842,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
141,Unforgettable,"Thomas Rhett",1591462,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
142,"Sober Up",AJR,1590382,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
143,"Redemption Interlude",Zacari,1574156,https://open.spotify.com/track/4FpfU1O7WCLBnmwu5XAFk4
144,"Gang Gang",Migos,1563805,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
145,"Strip That Down","Liam Payne",1562401,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
146,Attention,"Charlie Puth",1561008,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
147,Yours,"Russell Dickerson",1556485,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
148,"What Ifs (feat. Lauren Alaina)","Kane Brown",1549702,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
149,"do re mi",blackbear,1545338,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
150,"The Greatest Show","Hugh Jackman",1532678,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
151,Icon,Jaden,1527148,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
152,"My My My!","Troye Sivan",1519720,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
153,Lust,"Lil Skies",1517550,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
154,"The Weekend",SZA,1514664,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
155,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1507573,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
156,PROUD,"2 Chainz",1505470,https://open.spotify.com/track/365wwIjijQdlRJEjUWTidq
157,Transportin',"Kodak Black",1501891,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
158,Closer,"The Chainsmokers",1498301,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
159,"Love Scars","Trippie Redd",1497846,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
160,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1494398,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
161,Wait,"Maroon 5",1492505,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
162,"Tunnel Vision","Kodak Black",1483736,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
163,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1483437,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
164,"Tip Toe (feat. French Montana)","Jason Derulo",1476612,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
165,Praying,Kesha,1468212,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
166,"The Race",Tay-K,1465642,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
167,"Die For You","The Weeknd",1464968,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
168,Portland,Drake,1455240,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
169,"Do I Make You Wanna","Billy Currington",1453779,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
170,"A Million Dreams","Ziv Zaifman",1448886,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
171,"Despacito - Remix","Luis Fonsi",1446083,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
172,"Getting Over You",Lauv,1442910,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
173,"Do Right",Glades,1442526,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
174,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1438701,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
175,"All On Me","Devin Dawson",1425967,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
176,"You Broke Up with Me","Walker Hayes",1420088,https://open.spotify.com/track/5jZF1nvKORdaHNjNNMRbFl
177,Issues,"Julia Michaels",1412724,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
178,"Never Enough","Loren Allred",1411918,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
179,Starboy,"The Weeknd",1410867,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
180,Saint,"Huncho Jack",1408490,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
181,"Something Just Like This","The Chainsmokers",1403241,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
182,Don't,"Bryson Tiller",1401877,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
183,"When It Rains It Pours","Luke Combs",1395872,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
184,"Échame La Culpa","Luis Fonsi",1395636,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
185,Sensualidad,"Bad Bunny",1391681,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
186,"In Case You Didn't Know","Brett Young",1375887,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
187,PRBLMS,6LACK,1372575,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
188,"20 Min","Lil Uzi Vert",1370882,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
189,"Grinding All My Life","Nipsey Hussle",1370062,https://open.spotify.com/track/3R9j8urSPiBbapNbyuSYkE
190,Criminal,"Natti Natasha",1365247,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
191,Saved,Khalid,1362556,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
192,"Get You (feat. Kali Uchis)","Daniel Caesar",1362520,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
193,wokeuplikethis*,"Playboi Carti",1359922,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
194,"'Till I Collapse",Eminem,1349993,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
195,"Poles 1469","Trippie Redd",1345934,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
196,Exchange,"Bryson Tiller",1343614,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
197,"Losing Sleep","Chris Young",1341595,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
198,"Best Part (feat. Daniel Caesar)",H.E.R.,1339071,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
199,Designer,"Lil Pump",1333268,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
200,KOODA,6ix9ine,1332497,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
