,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Yes Indeed","Lil Baby",5645981,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
31,"Nice For What",Drake,5334352,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
32,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,5222196,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
33,"God's Plan",Drake,4857429,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
34,"COFFEE BEAN","Travis Scott",4850123,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
35,Youngblood,"5 Seconds of Summer",4709550,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
36,"Psycho (feat. Ty Dolla $ign)","Post Malone",4696470,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
37,"Jocelyn Flores",XXXTENTACION,4345310,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,"All Girls Are The Same","Juice WRLD",4303537,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
39,"Body (feat. brando)","Loud Luxury",4270583,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
40,"Jackie Chan",Tiësto,4133543,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
41,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",4030475,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
42,changes,XXXTENTACION,3966310,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
43,"I'm Upset",Drake,3939691,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
44,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3879318,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
45,"Don’t Matter To Me (with Michael Jackson)",Drake,3829104,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
46,"Look Alive (feat. Drake)","BlocBoy JB",3773157,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
47,"rockstar (feat. 21 Savage)","Post Malone",3750502,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
48,SWISH,Tyga,3713855,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
49,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",3564315,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
50,"Beautiful (feat. Camila Cabello)",Bazzi,3482975,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
51,"Happy Now",Zedd,3368219,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
52,"Mob Ties",Drake,3175989,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
53,Rise,"Jonas Blue",3136502,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
54,"Te Boté - Remix","Nio Garcia",3109312,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
55,"I Fall Apart","Post Malone",3098686,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,"Ball For Me (feat. Nicki Minaj)","Post Malone",3091376,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
57,"Boo'd Up","Ella Mai",2999033,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
58,"In My Mind",Dynoro,2980683,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
59,"you should see me in a crown","Billie Eilish",2897742,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
60,"Everybody Dies In Their Nightmares",XXXTENTACION,2857406,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
61,"Ocean (feat. Khalid)","Martin Garrix",2852926,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
62,"lovely (with Khalid)","Billie Eilish",2791559,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,"High Hopes","Panic! At The Disco",2778737,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
64,"Lean Wit Me","Juice WRLD",2767383,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
65,"Solo (feat. Demi Lovato)","Clean Bandit",2764239,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
66,"no tears left to cry","Ariana Grande",2760349,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
67,"Plug Walk","Rich The Kid",2701813,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
68,"Self Care","Mac Miller",2629220,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
69,"Summertime Magic","Childish Gambino",2619641,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
70,"Love Lies (with Normani)",Khalid,2617701,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
71,"One Kiss (with Dua Lipa)","Calvin Harris",2608432,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
72,"Ric Flair Drip (& Metro Boomin)",Offset,2586006,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
73,"XO Tour Llif3","Lil Uzi Vert",2580481,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
74,Mine,Bazzi,2528407,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
75,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2509277,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
76,"All Mine","Kanye West",2506703,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
77,goosebumps,"Travis Scott",2417486,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
78,Ladders,"Mac Miller",2409567,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
79,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2403230,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
80,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2396874,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
81,"Candy Paint","Post Malone",2382557,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
82,"Walk It Talk It",Migos,2380181,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
83,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",2377232,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
84,OTW,Khalid,2371136,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
85,Hope,XXXTENTACION,2365773,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
86,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",2336792,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
87,"Look At Me!",XXXTENTACION,2326336,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
88,Tequila,"Dan + Shay",2324091,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
89,"Born To Be Yours",Kygo,2283884,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
90,Natural,"Imagine Dragons",2278850,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
91,JAPAN,"Famous Dex",2271847,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
92,"This Is America","Childish Gambino",2265364,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
93,"Hurt Feelings","Mac Miller",2218063,https://open.spotify.com/track/5p7GiBZNL1afJJDUrOA6C8
94,"Be Alright","Dean Lewis",2213207,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
95,"Side Effects (feat. Emily Warren)","The Chainsmokers",2200268,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
96,"The Middle",Zedd,2180064,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
97,APESHIT,"The Carters",2171222,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
98,Legends,"Juice WRLD",2125997,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
99,Lust,"Lil Skies",2125535,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
100,Congratulations,"Post Malone",2091523,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
101,"HANDGUN (feat. A$AP Rocky)",YG,2089759,https://open.spotify.com/track/50wkDxcIfamIajKwmgp0iB
102,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",2089258,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
103,"Come Back to Earth","Mac Miller",2081791,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR
104,"One Day (feat. Ryan Tedder)",Logic,2068080,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
105,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",2058265,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
106,"Mo Bamba","Sheck Wes",2055195,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
107,"Bed (feat. Ariana Grande)","Nicki Minaj",2043416,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
108,HUMBLE.,"Kendrick Lamar",2024770,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
109,"I'm a Mess","Bebe Rexha",2014199,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
110,Simple,"Florida Georgia Line",1996300,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
111,"What's the Use?","Mac Miller",1990837,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs
112,"Red Roses (feat. Landon Cube)","Lil Skies",1988352,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
113,"BULLETPROOF (feat. Jay 305)",YG,1988293,https://open.spotify.com/track/1qUdAB72nSWPZwDqH9KMYD
114,"Nowadays (feat. Landon Cube)","Lil Skies",1976910,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
115,"Nephew (feat. Lil Pump)",Smokepurpp,1969416,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
116,Nevermind,"Dennis Lloyd",1966535,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
117,"Call Out My Name","The Weeknd",1963009,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
118,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",1958240,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
119,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1943502,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
120,Lie,NF,1933183,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
121,"I Might Need Security","Chance the Rapper",1921753,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
122,Thunder,"Imagine Dragons",1915573,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
123,Stay,"Post Malone",1892605,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
124,"Havana (feat. Young Thug)","Camila Cabello",1881187,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
125,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",1880505,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
126,"Playinwitme (feat. Kehlani)",KYLE,1860800,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
127,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1846892,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
128,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1846842,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
129,"Beautiful Crazy","Luke Combs",1837741,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
130,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1835562,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
131,"Champion (feat. Travis Scott)",NAV,1833425,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
132,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1828310,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
133,"All The Stars (with SZA)","Kendrick Lamar",1797719,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
134,"Stir Fry",Migos,1789252,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
135,"Young Dumb & Broke",Khalid,1787174,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
136,"Life Goes On","Lil Baby",1783414,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
137,"Bank Account","21 Savage",1781969,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
138,"Sin Pijama","Becky G",1765552,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
139,Believer,"Imagine Dragons",1764828,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
140,"Taking A Walk","Trippie Redd",1755041,https://open.spotify.com/track/6ArSQdZWckNt208EzsgUM5
141,Paranoid,"Post Malone",1754852,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
142,FRIENDS,Marshmello,1747916,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
143,Location,Khalid,1745685,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
144,TATI,6ix9ine,1740144,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
145,Heaven,"Kane Brown",1738067,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
146,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",1737556,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
147,Narcos,Migos,1735517,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
148,"POWER (feat. Ty Dolla $ign)",YG,1726088,https://open.spotify.com/track/4QL6NHf6sl3Sx58AFKc1GQ
149,"Rich & Sad","Post Malone",1719790,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
150,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1708547,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
151,Connection,OneRepublic,1687857,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
152,"Can’t Take A Joke",Drake,1685907,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
153,"You Make It Easy","Jason Aldean",1678438,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
154,NUMB,XXXTENTACION,1662169,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
155,idontwannabeyouanymore,"Billie Eilish",1660878,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
156,Betrayed,"Lil Xan",1657424,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
157,"Bodak Yellow","Cardi B",1650865,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
158,"Bounce Out With That","YBN Nahmir",1648897,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
159,"Creeping (feat. Rich the Kid)","Lil Skies",1647520,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
160,Sober,"Demi Lovato",1639177,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
161,Africa,TOTO,1625560,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
162,"Plain Jane","A$AP Ferg",1624589,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
163,2002,Anne-Marie,1605364,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
164,"I Like Me Better",Lauv,1598089,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
165,Emotionless,Drake,1591385,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM
166,1-800-273-8255,Logic,1574122,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
167,"Could've Been (feat. Bryson Tiller)",H.E.R.,1573012,https://open.spotify.com/track/6lzLjIOyWTyTJvk0jraYee
168,Wings,"Mac Miller",1565772,https://open.spotify.com/track/16umSNZfofRpDqTvf8DIAo
169,"Shape of You","Ed Sheeran",1553171,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
170,"Spoil My Night (feat. Swae Lee)","Post Malone",1548384,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
171,Perfecto,"Mac Miller",1547678,https://open.spotify.com/track/0Xcy81PsJCOO6mhLZaQyQ4
172,"Let You Down",NF,1541306,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
173,Elevate,Drake,1535345,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
174,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1534951,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
175,Clandestino,Shakira,1527535,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
176,KOD,"J. Cole",1526785,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
177,"SLAY (feat. Quavo)",YG,1524864,https://open.spotify.com/track/33NEAJosK5zyLY2D4OG7AE
178,Delicate,"Taylor Swift",1522969,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
179,"ocean eyes","Billie Eilish",1518750,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
180,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1511524,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
181,"Black & White","Juice WRLD",1498165,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
182,"TOO COCKY",YG,1497838,https://open.spotify.com/track/7GG1QIQ547taCwl1uLaTf5
183,Unforgettable,"French Montana",1485042,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
184,"No Limit",G-Eazy,1479341,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
185,"Be Careful","Cardi B",1474995,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
186,"92 Explorer","Post Malone",1474780,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
187,"Body Like A Back Road","Sam Hunt",1468300,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
188,Silence,Marshmello,1462217,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
189,IDGAF,"Dua Lipa",1461903,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
190,"New Rules","Dua Lipa",1451055,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
191,Esskeetit,"Lil Pump",1450983,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
192,Perfect,"Ed Sheeran",1446475,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
193,"I Don't Wanna Do This Anymore",XXXTENTACION,1437371,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
194,Closer,"The Chainsmokers",1434140,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
195,Everyday,Logic,1430278,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
196,"Sorry Not Sorry","Demi Lovato",1428532,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
197,"Blue Tint",Drake,1421720,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX
198,MotorSport,Migos,1420952,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
199,"In My Blood","Shawn Mendes",1405690,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
200,Darkside,"Alan Walker",1401655,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
