,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",4916384,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
33,"I Fall Apart","Post Malone",4843865,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4766078,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"Bodak Yellow","Cardi B",4673273,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
36,FRIENDS,Marshmello,4493790,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
37,Delicate,"Taylor Swift",4199406,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
38,"In My Blood","Shawn Mendes",4149929,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
39,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",4028581,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
40,"Thru Your Phone","Cardi B",3979747,https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt
41,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,3977897,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
42,"Money Bag","Cardi B",3889276,https://open.spotify.com/track/1vBeIXlzbAieGoDqInav5j
43,"Pray For Me (with Kendrick Lamar)","The Weeknd",3845328,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
44,"A$AP Forever (feat. Moby)","A$AP Rocky",3751728,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
45,changes,XXXTENTACION,3747178,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
46,"She Bad","Cardi B",3742971,https://open.spotify.com/track/0CfmNX2TXk7yoJqHJiixnp
47,Everyday,Logic,3716302,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
48,"Hurt You","The Weeknd",3630612,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
49,"Never Be the Same","Camila Cabello",3621758,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
50,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",3529136,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
51,"I Was Never There","The Weeknd",3424314,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
52,"XO Tour Llif3","Lil Uzi Vert",3396755,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
53,Nevermind,"Dennis Lloyd",3199737,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
54,X,"Nicky Jam",3192126,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
55,"Red Roses (feat. Landon Cube)","Lil Skies",3189442,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
56,"Bounce Out With That","YBN Nahmir",3186025,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
57,Privilege,"The Weeknd",3127162,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
58,"Jocelyn Flores",XXXTENTACION,3069348,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
59,IDGAF,"Dua Lipa",3066017,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
60,"Candy Paint","Post Malone",3034983,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
61,Congratulations,"Post Malone",3027166,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
62,"Nowadays (feat. Landon Cube)","Lil Skies",2954229,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
63,Betrayed,"Lil Xan",2840633,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
64,"Havana (feat. Young Thug)","Camila Cabello",2807353,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
65,HUMBLE.,"Kendrick Lamar",2787595,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
66,"Plain Jane","A$AP Ferg",2730408,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
67,"44 More",Logic,2717160,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
68,"Bank Account","21 Savage",2702631,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
69,"Lost In Japan","Shawn Mendes",2702120,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
70,"LOVE. FEAT. ZACARI.","Kendrick Lamar",2667434,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
71,"Playinwitme (feat. Kehlani)",KYLE,2660247,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
72,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2616183,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
73,"Young Dumb & Broke",Khalid,2609313,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
74,"Finesse - Remix; feat. Cardi B","Bruno Mars",2561750,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
75,"Marry Me","Thomas Rhett",2544756,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
76,"Sky Walker (feat. Travis Scott)",Miguel,2542035,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
77,"No Limit",G-Eazy,2500280,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
78,Beautiful,Bazzi,2497785,https://open.spotify.com/track/1le5DusoKra9I92ExgBWYK
79,1950,"King Princess",2496569,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
80,"Bad Company (feat. BlocBoy JB)","A$AP Rocky",2462391,https://open.spotify.com/track/3ZYwSDF9knZI0RVlKR4PHC
81,"Let You Down",NF,2436971,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
82,MotorSport,Migos,2421940,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
83,goosebumps,"Travis Scott",2405715,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
84,1-800-273-8255,Logic,2385471,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
85,"Remind Me to Forget",Kygo,2382967,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
86,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2379858,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
87,Location,Khalid,2375281,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
88,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2359314,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
89,Tequila,"Dan + Shay",2346669,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
90,66,"Lil Yachty",2343070,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
91,"Say Something (feat. Chris Stapleton)","Justin Timberlake",2338236,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
92,"I Get the Bag (feat. Migos)","Gucci Mane",2338182,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
93,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2315674,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
94,"Pineapple (feat. Gucci Mane & Quavo)","Ty Dolla $ign",2299581,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
95,"New Rules","Dua Lipa",2283047,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
96,Unforgettable,"French Montana",2278399,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
97,"BUTTERFLY EFFECT","Travis Scott",2278192,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
98,Narcos,Migos,2233449,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
99,Perfect,"Ed Sheeran",2230812,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
100,"Like I Do","David Guetta",2227481,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
101,"You Make It Easy","Jason Aldean",2206807,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
102,Heaven,"Kane Brown",2136755,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
103,Thunder,"Imagine Dragons",2133164,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
104,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2130165,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
105,"Outside Today","YoungBoy Never Broke Again",2084350,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
106,"X (with 2 Chainz & Saudi)","ScHoolboy Q",2019744,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
107,OKRA,"Tyler, The Creator",2001979,https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh
108,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",2000942,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
109,Silence,Marshmello,1989006,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
110,"Everybody Dies In Their Nightmares",XXXTENTACION,1978021,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
111,"Wanted You (feat. Lil Uzi Vert)",NAV,1964862,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
112,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",1934769,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
113,"Sorry Not Sorry","Demi Lovato",1923721,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
114,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1911641,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
115,Wolves,"Selena Gomez",1891367,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
116,Paramedic!,"SOB X RBE",1874764,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
117,"Rubbin off the Paint","YBN Nahmir",1873257,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
118,"Go Flex","Post Malone",1872402,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
119,Believer,"Imagine Dragons",1847341,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
120,"Mad Love","Sean Paul",1799282,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
121,BILLY,6ix9ine,1791948,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq
122,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1791912,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
123,Passionfruit,Drake,1790717,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
124,"Him & I (with Halsey)",G-Eazy,1775969,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
125,"Shape of You","Ed Sheeran",1775656,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
126,Hope,XXXTENTACION,1751938,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
127,"123 (with Murda Beatz)",Smokepurpp,1713482,https://open.spotify.com/track/2xCzUIQwX5Y3wEFJnHoc3J
128,"White Iverson","Post Malone",1702088,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
129,DNA.,"Kendrick Lamar",1698249,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
130,"Sauce It Up","Lil Uzi Vert",1696501,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
131,"Too Good At Goodbyes","Sam Smith",1693674,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
132,Redbone,"Childish Gambino",1686459,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
133,"Body Like A Back Road","Sam Hunt",1668748,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
134,NUMB,XXXTENTACION,1668384,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
135,Dura,"Daddy Yankee",1657201,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
136,"Losin Control",Russ,1657077,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
137,"Love Galore (feat. Travis Scott)",SZA,1657076,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
138,"Sober Up",AJR,1635488,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
139,"Everybody Hates Me","The Chainsmokers",1622415,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
140,"I Like Me Better",Lauv,1620042,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
141,"Rover 2.0","BlocBoy JB",1610629,https://open.spotify.com/track/7sB2rmolvEt77KFPCraSNc
142,"It's A Vibe","2 Chainz",1600197,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
143,"Slippery (feat. Gucci Mane)",Migos,1596864,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
144,"One Dance",Drake,1595248,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
145,"Chanel (feat. Swae Lee & Pharrell) - From Jxmtro","Rae Sremmurd",1590844,https://open.spotify.com/track/5D0YYVfsYxLmcrVAfoBPxR
146,"Bad At Love",Halsey,1588158,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
147,"going down!",XXXTENTACION,1585501,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
148,"Singles You Up","Jordan Davis",1583238,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
149,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,1577746,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
150,GUMMO,6ix9ine,1577520,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA
151,"Written in the Sand","Old Dominion",1569882,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
152,"Say You Won't Let Go","James Arthur",1567706,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
153,"Feel It Still","Portugal. The Man",1564577,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
154,"No Role Modelz","J. Cole",1560238,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
155,"Chasing Fire",Lauv,1548883,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
156,"All On Me","Devin Dawson",1541797,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
157,"Gucci Gang","Lil Pump",1541252,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
158,"Aries (YuGo) (feat. Pharrell & Station Wagon P)","Mike WiLL Made-It",1535196,https://open.spotify.com/track/59LUh4amaXhgrWh6mWKbCn
159,"Tell Me You Love Me","Demi Lovato",1510065,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
160,"I Wanna Know (feat. Bea Miller)",NOTD,1500676,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
161,"Mask Off",Future,1494348,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
162,Yours,"Russell Dickerson",1482968,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
163,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1477658,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
164,"End Of Discussion (feat. Lil Wayne)","Rich The Kid",1476477,https://open.spotify.com/track/0qFX9pVJQB4lBMxRoFXqGr
165,Amorfoda,"Bad Bunny",1469289,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
166,"Say Amen (Saturday Night)","Panic! At The Disco",1466628,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
167,Midnight,Logic,1463733,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM
168,"Relationship (feat. Future)","Young Thug",1459529,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
169,"When It Rains It Pours","Luke Combs",1455154,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
170,"iSpy (feat. Lil Yachty)",KYLE,1451721,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
171,"Whatever It Takes","Imagine Dragons",1446550,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
172,Flames,"David Guetta",1444368,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
173,"Rewrite The Stars","Zac Efron",1443221,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
174,"Fake Love",Drake,1433216,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
175,"What Ifs (feat. Lauren Alaina)","Kane Brown",1421524,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
176,KEKE,6ix9ine,1420122,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK
177,Maintain,Belly,1416964,https://open.spotify.com/track/1k9B8MqhGKbVV3dTpwUxn5
178,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled",1414768,https://open.spotify.com/track/1W6wxOOYyJyyok8fqYSZ3m
179,"Best Part (feat. Daniel Caesar)",H.E.R.,1413752,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
180,"The Ways (with Swae Lee)",Khalid,1412161,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
181,"Bounce Back","Big Sean",1412117,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
182,"$$$ - with Matt Ox",XXXTENTACION,1410658,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF
183,"This Is Me","Keala Settle",1402519,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
184,Starboy,"The Weeknd",1397555,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
185,Unforgettable,"Thomas Rhett",1395605,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
186,Lust,"Lil Skies",1390254,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
187,Magnolia,"Playboi Carti",1387633,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
188,"Big Shot (with Travis Scott)","Kendrick Lamar",1384065,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
189,"River (feat. Ed Sheeran)",Eminem,1382073,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
190,Wait,"Maroon 5",1365382,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
191,"What Lovers Do (feat. SZA)","Maroon 5",1355002,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
192,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1351613,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
193,"Mr. Brightside","The Killers",1344303,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
194,"Love Scars","Trippie Redd",1342735,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
195,"Get You (feat. Kali Uchis)","Daniel Caesar",1342514,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
196,"That's What I Like","Bruno Mars",1341045,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
197,Closer,"The Chainsmokers",1335627,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
198,"Most People Are Good","Luke Bryan",1333525,https://open.spotify.com/track/79LAFAkR1ATb4iIQvZuCL0
199,Saved,Khalid,1330818,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
200,Hurricane,"Luke Combs",1330423,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
