,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
16,"Wake Up in the Sky","Gucci Mane",5870891,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
17,Better,Khalid,5793484,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
18,SAD!,XXXTENTACION,5740278,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,Moonlight,XXXTENTACION,5331531,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Space Cadet (feat. Gunna)","Metro Boomin",5280511,https://open.spotify.com/track/5gub2bpJRgJP4m4MliqtdV
21,"Fine China",Future,5196717,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
22,"Better Now","Post Malone",5161955,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,Nonstop,Drake,5013292,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
24,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",4994229,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
25,"Leave Me Alone","Flipp Dinero",4980922,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
26,Money,"Cardi B",4756659,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
27,"Falling Down - Bonus Track","Lil Peep",4682790,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
28,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4604314,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
29,"Overdue (with Travis Scott)","Metro Boomin",4528743,https://open.spotify.com/track/2mYDDUkBcgFNBqkWctyyuc
30,Shallow,"Lady Gaga",4290119,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
31,Noticed,"Lil Mosey",4284395,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
32,"No More (feat. Travis Scott, Kodak Black & 21 Savage)","Metro Boomin",4270269,https://open.spotify.com/track/1HLL8X0LH20F6Z9SLXLIjr
33,"Taste (feat. Offset)",Tyga,4242512,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"Yes Indeed","Lil Baby",4154098,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
35,"Jocelyn Flores",XXXTENTACION,4106056,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
36,"I Love It (& Lil Pump)","Kanye West",4091276,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
37,"Dreamcatcher (feat. Swae Lee & Travis Scott)","Metro Boomin",3953109,https://open.spotify.com/track/6osMzmRHCVETbZMHceLRmh
38,"Eastside (with Halsey & Khalid)","benny blanco",3887809,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
39,"In My Feelings",Drake,3658804,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
40,"REEL IT IN",Aminé,3648099,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
41,"No Stylist (feat. Drake)","French Montana",3643279,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
42,breathin,"Ariana Grande",3609729,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
43,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3597917,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
44,"New Patek","Lil Uzi Vert",3559424,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
45,"I Like It","Cardi B",3532000,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
46,"Last Memory",Takeoff,3509532,https://open.spotify.com/track/1fvCggAYrW0VtCljtqv4h2
47,"All Girls Are The Same","Juice WRLD",3462976,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
48,Topanga,"Trippie Redd",3396588,https://open.spotify.com/track/3tcnWNjEXyXCbFR9zonrX2
49,"Ruin My Life","Zara Larsson",3392946,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
50,changes,XXXTENTACION,3372628,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
51,"Bohemian Rhapsody - Remastered 2011",Queen,3367322,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
52,"God is a woman","Ariana Grande",3327659,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
53,"Lean Wit Me","Juice WRLD",3261722,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
54,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,3260412,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
55,"rockstar (feat. 21 Savage)","Post Malone",3190091,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
56,"Psycho (feat. Ty Dolla $ign)","Post Malone",3141642,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
57,"I Fall Apart","Post Malone",3092639,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
58,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",3087079,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
59,"lovely (with Khalid)","Billie Eilish",3073779,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,Casper,Takeoff,3064086,https://open.spotify.com/track/1B4gJRq61xTs6r1O0Uq2iY
61,"Sweet but Psycho","Ava Max",3001808,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
62,"SLOW DANCING IN THE DARK",Joji,2998032,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
63,"Lucky You (feat. Joyner Lucas)",Eminem,2990877,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
64,Youngblood,"5 Seconds of Summer",2980326,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
65,"Suncity (feat. Empress Of)",Khalid,2950806,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
66,"WORKIN ME",Quavo,2950173,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
67,Trip,"Ella Mai",2949972,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
68,"God's Plan",Drake,2944338,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
69,"High Hopes","Panic! At The Disco",2941403,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
70,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2922889,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
71,"no tears left to cry","Ariana Grande",2838285,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
72,"Always Remember Us This Way","Lady Gaga",2775239,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
73,"Up To Something (feat. Travis Scott & Young Thug)","Metro Boomin",2766436,https://open.spotify.com/track/27P4XoNXXEV4lTc3sB61RK
74,"Lesbian (feat. Gunna & Young Thug)","Metro Boomin",2668865,https://open.spotify.com/track/3tkFCUaISwablf9MJydsuB
75,"Hard Work Pays Off",Future,2661286,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv
76,Uproar,"Lil Wayne",2647928,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
77,STOOPID,6ix9ine,2646059,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
78,"Look Alive (feat. Drake)","BlocBoy JB",2638750,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
79,Natural,"Imagine Dragons",2637805,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
80,"Everybody Dies In Their Nightmares",XXXTENTACION,2634832,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
81,STARGAZING,"Travis Scott",2621359,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
82,"Beautiful (feat. Camila Cabello)",Bazzi,2568910,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
83,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",2560605,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0
84,"Girls Like You (feat. Cardi B)","Maroon 5",2555975,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
85,"Ric Flair Drip (& Metro Boomin)",Offset,2532646,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
86,"10AM/Save The World (feat. Gucci Mane)","Metro Boomin",2531045,https://open.spotify.com/track/6qZANDqrSAvfuSjcxBP1PD
87,YOSEMITE,"Travis Scott",2520309,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
88,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2501084,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
89,"Borrowed Love (feat. Swae Lee & WizKid)","Metro Boomin",2495499,https://open.spotify.com/track/0McI9sOmkpfd4E72njtU0G
90,"Kiss and Make Up","Dua Lipa",2444786,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
91,"Nice For What",Drake,2427616,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
92,"Dip (feat. Nicki Minaj)",Tyga,2424370,https://open.spotify.com/track/4hXDobvUaXyDFLnmecoY0z
93,"Love Lies (with Normani)",Khalid,2410528,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
94,"XO Tour Llif3","Lil Uzi Vert",2376379,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
95,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2362469,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
96,"I Found You (with Calvin Harris)","benny blanco",2340708,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
97,"Only You (feat. WizKid, Offset & J Balvin)","Metro Boomin",2288216,https://open.spotify.com/track/0KPiSFlz5OUCgw7nwvhYWe
98,Hope,XXXTENTACION,2269359,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
99,"Only 1 (Interlude) (with Travis Scott)","Metro Boomin",2241541,https://open.spotify.com/track/2kJAhu7mesSEkML8zviSNX
100,"Consequences - orchestra","Camila Cabello",2228689,https://open.spotify.com/track/1ArLnG0bHaHPXqf08sEKM0
101,"Te Boté - Remix","Nio Garcia",2214525,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
102,"Plug Walk","Rich The Kid",2204551,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
103,idontwannabeyouanymore,"Billie Eilish",2178252,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
104,"No Complaints (feat. Offset & Drake) (Bonus)","Metro Boomin",2169104,https://open.spotify.com/track/304CtPEPYQS6hbM4CubVti
105,"Close Friends (Lil Baby & Gunna)","Lil Baby",2162730,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
106,Congratulations,"Post Malone",2160307,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
107,"Look At Me!",XXXTENTACION,2146215,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
108,"Be Alright","Dean Lewis",2136681,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
109,"Waste It On Me (feat. BTS)","Steve Aoki",2131194,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
110,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2125545,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
111,"Saturday Nights",Khalid,2118485,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
112,Killshot,Eminem,2095013,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
113,Lust,"Lil Skies",2091812,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
114,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2076812,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
115,"She Gon Wink",Takeoff,2048382,https://open.spotify.com/track/5oeKHrUHPT4lUKrDRVlWNp
116,"I Like Me Better",Lauv,2021726,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
117,goosebumps,"Travis Scott",2020857,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
118,"Another One Bites The Dust - Remastered 2011",Queen,2013567,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
119,"Self Care","Mac Miller",2003287,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
120,Speechless,"Dan + Shay",2002433,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
121,"Drew Barrymore","Bryce Vine",1999297,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
122,"FeRRis WhEEL (feat. Trippie Redd)","Tory Lanez",1989968,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
123,"Taking A Walk","Trippie Redd",1961472,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
124,"Sin (feat. Jaden Smith)","Young Thug",1951782,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
125,"Young Dumb & Broke",Khalid,1949531,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
126,Kamikaze,"Lil Mosey",1929676,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
127,HUMBLE.,"Kendrick Lamar",1926360,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
128,"Happy Now",Kygo,1924852,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
129,"Murder On My Mind","YNW Melly",1921935,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
130,"Nowadays (feat. Landon Cube)","Lil Skies",1912040,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
131,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1893755,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
132,"Somebody To Love - Remastered 2011",Queen,1883456,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
133,OTW,Khalid,1876444,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
134,Legends,"Juice WRLD",1876366,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
135,Mine,Bazzi,1873555,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
136,"All I Want for Christmas Is You","Mariah Carey",1867808,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
137,"Candy Paint","Post Malone",1866899,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
138,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1848935,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
139,"ocean eyes","Billie Eilish",1839502,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
140,"Venom - Music From The Motion Picture",Eminem,1839452,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
141,"Don't Stop Me Now - Remastered 2011",Queen,1822655,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
142,JAPAN,"Famous Dex",1821265,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
143,"YEAH RIGHT",Joji,1811414,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
144,"The Middle",Zedd,1789385,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
145,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1782129,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
146,"Let You Love Me","Rita Ora",1782064,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
147,"Shake It Up","Trippie Redd",1777560,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
148,"There's No Way (feat. Julia Michaels)",Lauv,1772791,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
149,"Black & White","Juice WRLD",1760736,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
150,Location,Khalid,1745115,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
151,Tequila,"Dan + Shay",1743977,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
152,"Jackie Chan",Tiësto,1718719,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
153,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",1713032,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
154,"Under Pressure - Remastered 2011",Queen,1691025,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
155,"I Love","Joyner Lucas",1689499,https://open.spotify.com/track/30z4LVkScpeNhwHFIB8Ewa
156,Thunder,"Imagine Dragons",1686027,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
157,1999,"Charli XCX",1678046,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
158,"Let You Down",NF,1675115,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
159,Believer,"Imagine Dragons",1657917,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
160,"I'm a Mess","Bebe Rexha",1652750,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
161,"Bounce Out With That","YBN Nahmir",1646194,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
162,"Red Roses (feat. Landon Cube)","Lil Skies",1637299,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
163,"Walk It Talk It",Migos,1635223,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
164,"BUTTERFLY EFFECT","Travis Scott",1625831,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
165,sweetener,"Ariana Grande",1622150,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
166,"Call Out My Name","The Weeknd",1618785,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
167,"Best Part (feat. Daniel Caesar)",H.E.R.,1618453,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
168,"TEST DRIVE",Joji,1611059,https://open.spotify.com/track/1DMEzmAoQIikcL52psptQL
169,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1609774,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
170,POP/STARS,K/DA,1600406,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
171,"Get Dripped (feat. Playboi Carti)","Lil Yachty",1598953,https://open.spotify.com/track/3m2aDCqn8eT5ElXDUiboGU
172,Heaven,"Kane Brown",1586464,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
173,"Boo'd Up","Ella Mai",1586382,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
174,"Vaina Loca",Ozuna,1580400,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
175,"Yacht Club (feat. Juice WRLD)","Lil Yachty",1572734,https://open.spotify.com/track/5R2rsbwCDXORX2tLfprRmM
176,"Beautiful Crazy","Luke Combs",1572172,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
177,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",1568188,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
178,"Bank Account","21 Savage",1564808,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
179,"Mob Ties",Drake,1560116,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
180,"No Brainer","DJ Khaled",1559843,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
181,"You Say","Lauren Daigle",1553157,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
182,bellyache,"Billie Eilish",1544743,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
183,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1544038,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
184,"Ball For Me (feat. Nicki Minaj)","Post Malone",1543398,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
185,"I'm Upset",Drake,1539138,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
186,"Let It Fly (feat. Travis Scott)","Lil Wayne",1520615,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
187,Silence,Marshmello,1518167,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
188,"Havana (feat. Young Thug)","Camila Cabello",1513899,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
189,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1511328,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
190,"We Will Rock You - Remastered",Queen,1500969,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
191,1-800-273-8255,Logic,1500683,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
192,"you should see me in a crown","Billie Eilish",1498710,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
193,"Life Goes On","Lil Baby",1498414,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
194,"The Ringer",Eminem,1498203,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
195,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",1482167,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
196,"Say Na (feat. J. Cole)","Moneybagg Yo",1481687,https://open.spotify.com/track/48t1aADyfDbDA3TzxqQHrN
197,Walk,Comethazine,1481315,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
198,BEBE,6ix9ine,1475283,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
199,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",1475154,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
200,"Say You Won't Let Go","James Arthur",1467599,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
